Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Пушкино - Кимры	09/10/2005 11:17:01 	4:59:15	306 km	61 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N56 45.831 E37 09.307	09/10/2005 13:28:46 	114 m			316 m	0:00:24	47 kph	71° true
Trackpoint	N56 45.894 E37 09.640	09/10/2005 13:29:13 	114 m			358 m	0:00:27	48 kph	71° true
Trackpoint	N56 45.952 E37 09.978	09/10/2005 13:29:39 	112 m			361 m	0:00:26	50 kph	72° true
Trackpoint	N56 46.026 E37 10.172	09/10/2005 13:29:57 	113 m			240 m	0:00:18	48 kph	55° true
Trackpoint	N56 46.110 E37 10.440	09/10/2005 13:30:19 	113 m			313 m	0:00:22	51 kph	60° true
Trackpoint	N56 46.175 E37 10.564	09/10/2005 13:30:33 	113 m			175 m	0:00:14	45 kph	47° true
Trackpoint	N56 46.278 E37 10.745	09/10/2005 13:30:53 	113 m			265 m	0:00:20	48 kph	44° true
Trackpoint	N56 46.341 E37 10.958	09/10/2005 13:31:07 	113 m			247 m	0:00:14	63 kph	62° true
Trackpoint	N56 46.457 E37 11.277	09/10/2005 13:31:28 	112 m			389 m	0:00:21	67 kph	56° true
Trackpoint	N56 46.589 E37 11.427	09/10/2005 13:31:43 	113 m			289 m	0:00:15	69 kph	32° true
Trackpoint	N56 46.777 E37 11.531	09/10/2005 13:32:03 	116 m			365 m	0:00:20	66 kph	17° true
Trackpoint	N56 46.864 E37 11.535	09/10/2005 13:32:33 	123 m			161 m	0:00:30	19 kph	1° true
Trackpoint	N56 47.026 E37 11.544	09/10/2005 13:34:03 	117 m			302 m	0:01:30	12 kph	2° true
Trackpoint	N56 47.073 E37 11.556	09/10/2005 13:34:12 	117 m			88 m	0:00:09	35 kph	8° true
Trackpoint	N56 47.144 E37 11.597	09/10/2005 13:34:22 	118 m			139 m	0:00:10	50 kph	18° true
Trackpoint	N56 47.266 E37 11.726	09/10/2005 13:34:36 	118 m			261 m	0:00:14	67 kph	30° true
Trackpoint	N56 47.364 E37 11.940	09/10/2005 13:34:51 	116 m			283 m	0:00:15	68 kph	50° true
Trackpoint	N56 47.439 E37 12.229	09/10/2005 13:35:09 	114 m			326 m	0:00:18	65 kph	65° true
Trackpoint	N56 47.462 E37 12.325	09/10/2005 13:35:18 	115 m			106 m	0:00:09	42 kph	66° true
Trackpoint	N56 47.500 E37 12.485	09/10/2005 13:35:29 	114 m			177 m	0:00:11	58 kph	67° true
Trackpoint	N56 47.595 E37 12.877	09/10/2005 13:35:50 	115 m			436 m	0:00:21	75 kph	66° true
Trackpoint	N56 47.734 E37 13.368	09/10/2005 13:36:18 	120 m			561 m	0:00:28	72 kph	63° true
Trackpoint	N56 47.916 E37 13.850	09/10/2005 13:36:46 	122 m			595 m	0:00:28	76 kph	55° true
Trackpoint	N56 48.082 E37 14.285	09/10/2005 13:37:11 	125 m			538 m	0:00:25	78 kph	55° true
Trackpoint	N56 48.215 E37 14.491	09/10/2005 13:37:26 	124 m			324 m	0:00:15	78 kph	40° true
Trackpoint	N56 48.470 E37 14.853	09/10/2005 13:37:54 	122 m			599 m	0:00:28	77 kph	38° true
Trackpoint	N56 48.769 E37 15.150	09/10/2005 13:38:24 	123 m			632 m	0:00:30	76 kph	29° true
Trackpoint	N56 48.952 E37 15.333	09/10/2005 13:38:45 	124 m			386 m	0:00:21	66 kph	29° true
Trackpoint	N56 49.126 E37 15.507	09/10/2005 13:39:07 	122 m			368 m	0:00:22	60 kph	29° true
Trackpoint	N56 49.280 E37 15.654	09/10/2005 13:39:27 	123 m			322 m	0:00:20	58 kph	28° true
Trackpoint	N56 49.378 E37 15.750	09/10/2005 13:39:41 	123 m			206 m	0:00:14	53 kph	28° true
Trackpoint	N56 49.483 E37 15.857	09/10/2005 13:39:54 	123 m			224 m	0:00:13	62 kph	29° true
Trackpoint	N56 49.503 E37 15.908	09/10/2005 13:39:58 	123 m			64 m	0:00:04	57 kph	54° true
Trackpoint	N56 49.598 E37 16.311	09/10/2005 13:40:23 	117 m			445 m	0:00:25	64 kph	67° true
Trackpoint	N56 49.689 E37 16.681	09/10/2005 13:40:45 	113 m			412 m	0:00:22	67 kph	66° true
Trackpoint	N56 49.737 E37 16.880	09/10/2005 13:40:57 	115 m			220 m	0:00:12	66 kph	66° true
Trackpoint	N56 49.743 E37 17.098	09/10/2005 13:41:09 	114 m			222 m	0:00:12	66 kph	87° true
Trackpoint	N56 49.762 E37 17.503	09/10/2005 13:41:30 	119 m			413 m	0:00:21	71 kph	85° true
Trackpoint	N56 49.837 E37 18.040	09/10/2005 13:41:57 	120 m			562 m	0:00:27	75 kph	76° true
Trackpoint	N56 49.917 E37 18.611	09/10/2005 13:42:26 	123 m			599 m	0:00:29	74 kph	76° true
Trackpoint	N56 49.959 E37 18.912	09/10/2005 13:42:44 	119 m			314 m	0:00:18	63 kph	76° true
Trackpoint	N56 50.043 E37 19.519	09/10/2005 13:43:18 	116 m			636 m	0:00:34	67 kph	76° true
Trackpoint	N56 50.049 E37 19.549	09/10/2005 13:43:20 	116 m			32 m	0:00:02	58 kph	72° true
Trackpoint	N56 50.098 E37 19.646	09/10/2005 13:43:30 	117 m			135 m	0:00:10	49 kph	47° true
Trackpoint	N56 50.193 E37 19.795	09/10/2005 13:43:46 	113 m			232 m	0:00:16	52 kph	41° true
Trackpoint	N56 50.347 E37 20.029	09/10/2005 13:44:11 	114 m			371 m	0:00:25	53 kph	40° true
Trackpoint	N56 50.485 E37 20.143	09/10/2005 13:44:33 	115 m			283 m	0:00:22	46 kph	24° true
Trackpoint	N56 50.629 E37 20.263	09/10/2005 13:44:52 	117 m			293 m	0:00:19	55 kph	24° true
Trackpoint	N56 50.829 E37 20.427	09/10/2005 13:45:19 	117 m			406 m	0:00:27	54 kph	24° true
Trackpoint	N56 50.999 E37 20.563	09/10/2005 13:45:43 	118 m			345 m	0:00:24	52 kph	24° true
Trackpoint	N56 51.184 E37 20.709	09/10/2005 13:46:12 	116 m			374 m	0:00:29	46 kph	23° true
Trackpoint	N56 51.352 E37 20.805	09/10/2005 13:46:36 	120 m			326 m	0:00:24	49 kph	17° true
Trackpoint	N56 51.572 E37 20.919	09/10/2005 13:47:06 	124 m			425 m	0:00:30	51 kph	16° true
Trackpoint	N56 51.694 E37 20.986	09/10/2005 13:47:24 	126 m			236 m	0:00:18	47 kph	17° true
Trackpoint	N56 51.827 E37 21.063	09/10/2005 13:47:46 	126 m			259 m	0:00:22	42 kph	17° true
Trackpoint	N56 51.952 E37 21.125	09/10/2005 13:48:16 	123 m			241 m	0:00:30	29 kph	15° true
Trackpoint	N56 51.980 E37 21.133	09/10/2005 13:48:26 	122 m			52 m	0:00:10	19 kph	10° true
Trackpoint	N56 52.066 E37 21.168	09/10/2005 13:48:47 	123 m			164 m	0:00:21	28 kph	12° true
Trackpoint	N56 52.081 E37 21.176	09/10/2005 13:48:51 	121 m			28 m	0:00:04	25 kph	16° true
Trackpoint	N56 52.168 E37 21.231	09/10/2005 13:49:06 	120 m			171 m	0:00:15	41 kph	19° true
Trackpoint	N56 52.308 E37 21.282	09/10/2005 13:49:27 	118 m			265 m	0:00:21	45 kph	11° true
Trackpoint	N56 52.329 E37 21.288	09/10/2005 13:49:31 	120 m			38 m	0:00:04	34 kph	10° true
Trackpoint	N56 52.335 E37 21.307	09/10/2005 13:49:36 	120 m			23 m	0:00:05	17 kph	58° true
Trackpoint	N56 52.333 E37 21.313	09/10/2005 13:49:38 	119 m			8 m	0:00:02	14 kph	131° true
Trackpoint	N56 52.326 E37 21.352	09/10/2005 13:49:48 	119 m			41 m	0:00:10	15 kph	107° true
Trackpoint	N56 52.361 E37 21.390	09/10/2005 13:50:07 	121 m			76 m	0:00:19	14 kph	31° true
Trackpoint	N56 52.373 E37 21.402	09/10/2005 13:50:22 	120 m			24 m	0:00:15	6 kph	29° true
Trackpoint	N56 52.370 E37 21.424	09/10/2005 13:50:28 	120 m			23 m	0:00:06	14 kph	105° true
Trackpoint	N56 52.359 E37 21.454	09/10/2005 13:50:33 	120 m			36 m	0:00:05	26 kph	122° true
Trackpoint	N56 52.372 E37 21.493	09/10/2005 13:50:41 	121 m			45 m	0:00:08	20 kph	60° true
Trackpoint	N56 52.456 E37 21.568	09/10/2005 13:50:59 	120 m			175 m	0:00:18	35 kph	26° true
Trackpoint	N56 52.458 E37 21.605	09/10/2005 13:51:05 	121 m			37 m	0:00:06	22 kph	85° true
Trackpoint	N56 52.415 E37 21.767	09/10/2005 13:51:24 	123 m			183 m	0:00:19	35 kph	116° true
Trackpoint	N56 52.341 E37 22.065	09/10/2005 13:51:50 	122 m			332 m	0:00:26	46 kph	114° true
Trackpoint	N56 52.307 E37 22.198	09/10/2005 13:52:01 	116 m			150 m	0:00:11	49 kph	115° true
Trackpoint	N56 52.275 E37 22.261	09/10/2005 13:52:07 	112 m			87 m	0:00:06	52 kph	133° true
Trackpoint	N56 52.245 E37 22.286	09/10/2005 13:52:11 	109 m			60 m	0:00:04	54 kph	155° true
Trackpoint	N56 52.198 E37 22.298	09/10/2005 13:52:17 	109 m			88 m	0:00:06	53 kph	172° true
Trackpoint	N56 52.078 E37 22.225	09/10/2005 13:52:34 	114 m			235 m	0:00:17	50 kph	198° true
Trackpoint	N56 51.966 E37 22.165	09/10/2005 13:53:02 	117 m			217 m	0:00:28	28 kph	196° true
Trackpoint	N56 51.887 E37 22.145	09/10/2005 13:53:20 	117 m			148 m	0:00:18	30 kph	188° true
Trackpoint	N56 51.734 E37 22.103	09/10/2005 13:53:43 	117 m			286 m	0:00:23	45 kph	188° true
Trackpoint	N56 51.723 E37 22.097	09/10/2005 13:53:45 	116 m			23 m	0:00:02	41 kph	197° true
Trackpoint	N56 51.556 E37 22.050	09/10/2005 13:54:23 	118 m			312 m	0:00:38	30 kph	189° true
Trackpoint	N56 51.421 E37 22.011	09/10/2005 13:54:42 	118 m			254 m	0:00:19	48 kph	189° true
Trackpoint	N56 51.415 E37 22.010	09/10/2005 13:54:43 	118 m			11 m	0:00:01	39 kph	185° true
Trackpoint	N56 51.391 E37 22.062	09/10/2005 13:54:51 	117 m			68 m	0:00:08	31 kph	130° true
Trackpoint	N56 51.382 E37 22.224	09/10/2005 13:55:11 	112 m			165 m	0:00:20	30 kph	96° true
Trackpoint	N56 51.374 E37 22.361	09/10/2005 13:55:29 	107 m			140 m	0:00:18	28 kph	96° true
Trackpoint	N56 51.366 E37 22.462	09/10/2005 13:55:40 	106 m			104 m	0:00:11	34 kph	98° true
Trackpoint	N56 51.337 E37 22.481	09/10/2005 13:55:46 	107 m			58 m	0:00:06	35 kph	161° true
Trackpoint	N56 51.233 E37 22.500	09/10/2005 13:56:01 	110 m			194 m	0:00:15	47 kph	174° true
Trackpoint	N56 51.129 E37 22.476	09/10/2005 13:56:15 	113 m			194 m	0:00:14	50 kph	187° true
Trackpoint	N56 51.005 E37 22.479	09/10/2005 13:56:33 	116 m			231 m	0:00:18	46 kph	179° true
Trackpoint	N56 50.860 E37 22.442	09/10/2005 13:56:56 	118 m			270 m	0:00:23	42 kph	188° true
Trackpoint	N56 50.713 E37 22.404	09/10/2005 13:57:19 	119 m			277 m	0:00:23	43 kph	188° true
Trackpoint	N56 50.509 E37 22.359	09/10/2005 13:57:47 	121 m			380 m	0:00:28	49 kph	187° true
Trackpoint	N56 50.289 E37 22.308	09/10/2005 13:58:18 	121 m			413 m	0:00:31	48 kph	187° true
Trackpoint	N56 50.145 E37 22.295	09/10/2005 13:58:50 	121 m			267 m	0:00:32	30 kph	183° true
Trackpoint	N56 50.130 E37 22.301	09/10/2005 13:58:54 	120 m			28 m	0:00:04	25 kph	166° true
Trackpoint	N56 50.021 E37 22.282	09/10/2005 13:59:14 	121 m			204 m	0:00:20	37 kph	186° true
Trackpoint	N56 49.920 E37 22.155	09/10/2005 13:59:31 	122 m			227 m	0:00:17	48 kph	215° true
Trackpoint	N56 49.759 E37 21.952	09/10/2005 13:59:56 	124 m			362 m	0:00:25	52 kph	215° true
Trackpoint	N56 49.610 E37 21.780	09/10/2005 14:00:14 	124 m			328 m	0:00:18	66 kph	212° true
Trackpoint	N56 49.366 E37 21.531	09/10/2005 14:00:39 	126 m			517 m	0:00:25	74 kph	209° true
Trackpoint	N56 49.196 E37 21.361	09/10/2005 14:00:57 	127 m			361 m	0:00:18	72 kph	209° true
Trackpoint	N56 49.158 E37 21.356	09/10/2005 14:01:01 	127 m			71 m	0:00:04	64 kph	184° true
Trackpoint	N56 49.116 E37 21.368	09/10/2005 14:01:06 	126 m			79 m	0:00:05	57 kph	171° true
Trackpoint	N56 49.092 E37 21.361	09/10/2005 14:01:10 	125 m			45 m	0:00:04	41 kph	188° true
Trackpoint	N56 49.074 E37 21.346	09/10/2005 14:01:14 	125 m			37 m	0:00:04	33 kph	205° true
Trackpoint	N56 49.010 E37 21.224	09/10/2005 14:01:27 	126 m			171 m	0:00:13	47 kph	227° true
Trackpoint	N56 48.940 E37 21.087	09/10/2005 14:01:56 	126 m			190 m	0:00:29	24 kph	227° true
Trackpoint	N56 48.917 E37 21.041	09/10/2005 14:02:02 	126 m			63 m	0:00:06	38 kph	228° true
Trackpoint	N56 48.884 E37 20.978	09/10/2005 14:02:10 	126 m			90 m	0:00:08	40 kph	226° true
Trackpoint	N56 48.846 E37 20.948	09/10/2005 14:02:17 	126 m			75 m	0:00:07	39 kph	203° true
Trackpoint	N56 48.788 E37 20.928	09/10/2005 14:02:27 	126 m			110 m	0:00:10	40 kph	191° true
Trackpoint	N56 48.730 E37 20.912	09/10/2005 14:02:37 	128 m			109 m	0:00:10	39 kph	188° true
Trackpoint	N56 48.702 E37 20.902	09/10/2005 14:02:47 	128 m			53 m	0:00:10	19 kph	191° true
Trackpoint	N56 48.676 E37 20.888	09/10/2005 14:02:54 	127 m			50 m	0:00:07	26 kph	196° true
Trackpoint	N56 48.660 E37 20.880	09/10/2005 14:03:00 	125 m			30 m	0:00:06	18 kph	195° true
Trackpoint	N56 48.652 E37 20.876	09/10/2005 14:03:07 	124 m			17 m	0:00:07	9 kph	195° true
Trackpoint	N56 48.640 E37 20.870	09/10/2005 14:03:12 	124 m			22 m	0:00:05	16 kph	195° true
Trackpoint	N56 48.618 E37 20.859	09/10/2005 14:03:17 	123 m			43 m	0:00:05	31 kph	195° true
Trackpoint	N56 48.586 E37 20.839	09/10/2005 14:03:23 	119 m			63 m	0:00:06	38 kph	199° true
Trackpoint	N56 48.537 E37 20.806	09/10/2005 14:03:31 	118 m			95 m	0:00:08	43 kph	200° true
Trackpoint	N56 48.522 E37 20.795	09/10/2005 14:03:34 	119 m			32 m	0:00:03	38 kph	202° true
Trackpoint	N56 48.518 E37 20.763	09/10/2005 14:03:38 	120 m			33 m	0:00:04	29 kph	258° true
Trackpoint	N56 48.525 E37 20.690	09/10/2005 14:03:44 	120 m			75 m	0:00:06	45 kph	280° true
Trackpoint	N56 48.536 E37 20.575	09/10/2005 14:03:52 	120 m			119 m	0:00:08	54 kph	280° true
Trackpoint	N56 48.548 E37 20.442	09/10/2005 14:04:01 	120 m			136 m	0:00:09	54 kph	280° true
Trackpoint	N56 48.553 E37 20.382	09/10/2005 14:04:06 	121 m			62 m	0:00:05	45 kph	278° true
Trackpoint	N56 48.561 E37 20.303	09/10/2005 14:04:13 	122 m			82 m	0:00:07	42 kph	281° true
Trackpoint	N56 48.572 E37 20.173	09/10/2005 14:04:24 	123 m			134 m	0:00:11	44 kph	279° true
Trackpoint	N56 48.579 E37 20.103	09/10/2005 14:04:31 	123 m			72 m	0:00:07	37 kph	279° true
Trackpoint	N56 48.582 E37 20.066	09/10/2005 14:04:36 	123 m			38 m	0:00:05	27 kph	280° true
Trackpoint	N56 48.578 E37 20.047	09/10/2005 14:04:41 	124 m			21 m	0:00:05	15 kph	248° true
Trackpoint	N56 48.571 E37 20.047	09/10/2005 14:04:46 	124 m			13 m	0:00:05	9 kph	176° true
Trackpoint	N56 48.571 E37 20.065	09/10/2005 14:04:51 	123 m			18 m	0:00:05	13 kph	93° true
Trackpoint	N56 48.572 E37 20.070	09/10/2005 14:04:52 	123 m			5 m	0:00:01	20 kph	65° true
Trackpoint	N56 48.578 E37 20.091	09/10/2005 14:04:56 	122 m			24 m	0:00:04	22 kph	64° true
Trackpoint	N56 48.577 E37 20.125	09/10/2005 14:05:01 	121 m			34 m	0:00:05	24 kph	91° true
Trackpoint	N56 48.572 E37 20.178	09/10/2005 14:05:07 	120 m			55 m	0:00:06	33 kph	100° true
Trackpoint	N56 48.564 E37 20.268	09/10/2005 14:05:15 	119 m			93 m	0:00:08	42 kph	99° true
Trackpoint	N56 48.554 E37 20.390	09/10/2005 14:05:25 	117 m			125 m	0:00:10	45 kph	99° true
Trackpoint	N56 48.542 E37 20.524	09/10/2005 14:05:35 	115 m			138 m	0:00:10	50 kph	99° true
Trackpoint	N56 48.527 E37 20.693	09/10/2005 14:05:48 	114 m			174 m	0:00:13	48 kph	99° true
Trackpoint	N56 48.520 E37 20.765	09/10/2005 14:05:55 	113 m			74 m	0:00:07	38 kph	100° true
Trackpoint	N56 48.517 E37 20.784	09/10/2005 14:05:59 	112 m			20 m	0:00:04	18 kph	107° true
Trackpoint	N56 48.504 E37 20.783	09/10/2005 14:06:03 	113 m			24 m	0:00:04	22 kph	183° true
Trackpoint	N56 48.464 E37 20.752	09/10/2005 14:06:11 	117 m			80 m	0:00:08	36 kph	203° true
Trackpoint	N56 48.418 E37 20.718	09/10/2005 14:06:19 	119 m			92 m	0:00:08	41 kph	202° true
Trackpoint	N56 48.389 E37 20.697	09/10/2005 14:06:24 	120 m			58 m	0:00:05	42 kph	202° true
Trackpoint	N56 48.380 E37 20.674	09/10/2005 14:06:28 	121 m			28 m	0:00:04	25 kph	234° true
Trackpoint	N56 48.382 E37 20.658	09/10/2005 14:06:30 	121 m			17 m	0:00:02	30 kph	282° true
Trackpoint	N56 48.393 E37 20.589	09/10/2005 14:06:37 	122 m			73 m	0:00:07	38 kph	286° true
Trackpoint	N56 48.406 E37 20.500	09/10/2005 14:06:45 	122 m			93 m	0:00:08	42 kph	285° true
Trackpoint	N56 48.406 E37 20.430	09/10/2005 14:06:51 	122 m			72 m	0:00:06	43 kph	269° true
Trackpoint	N56 48.394 E37 20.301	09/10/2005 14:07:01 	124 m			132 m	0:00:10	48 kph	260° true
Trackpoint	N56 48.380 E37 20.176	09/10/2005 14:07:11 	125 m			130 m	0:00:10	47 kph	258° true
Trackpoint	N56 48.368 E37 20.100	09/10/2005 14:07:18 	125 m			80 m	0:00:07	41 kph	254° true
Trackpoint	N56 48.349 E37 20.024	09/10/2005 14:07:25 	125 m			85 m	0:00:07	44 kph	245° true
Trackpoint	N56 48.328 E37 19.927	09/10/2005 14:07:34 	126 m			106 m	0:00:09	42 kph	249° true
Trackpoint	N56 48.317 E37 19.843	09/10/2005 14:07:41 	126 m			87 m	0:00:07	45 kph	257° true
Trackpoint	N56 48.299 E37 19.713	09/10/2005 14:07:51 	127 m			136 m	0:00:10	49 kph	256° true
Trackpoint	N56 48.288 E37 19.634	09/10/2005 14:07:57 	128 m			83 m	0:00:06	50 kph	256° true
Trackpoint	N56 48.271 E37 19.587	09/10/2005 14:08:01 	128 m			57 m	0:00:04	51 kph	237° true
Trackpoint	N56 48.235 E37 19.523	09/10/2005 14:08:07 	129 m			93 m	0:00:06	56 kph	224° true
Trackpoint	N56 48.178 E37 19.436	09/10/2005 14:08:15 	130 m			138 m	0:00:08	62 kph	220° true
Trackpoint	N56 48.109 E37 19.331	09/10/2005 14:08:24 	130 m			166 m	0:00:09	67 kph	220° true
Trackpoint	N56 48.036 E37 19.219	09/10/2005 14:08:33 	130 m			177 m	0:00:09	71 kph	220° true
Trackpoint	N56 47.977 E37 19.128	09/10/2005 14:08:40 	130 m			144 m	0:00:07	74 kph	220° true
Trackpoint	N56 47.899 E37 19.008	09/10/2005 14:08:49 	130 m			189 m	0:00:09	76 kph	220° true
Trackpoint	N56 47.861 E37 18.935	09/10/2005 14:08:54 	130 m			103 m	0:00:05	74 kph	227° true
Trackpoint	N56 47.792 E37 18.772	09/10/2005 14:09:04 	130 m			209 m	0:00:10	75 kph	232° true
Trackpoint	N56 47.767 E37 18.683	09/10/2005 14:09:09 	130 m			101 m	0:00:05	73 kph	244° true
Trackpoint	N56 47.714 E37 18.440	09/10/2005 14:09:22 	133 m			266 m	0:00:13	74 kph	248° true
Trackpoint	N56 47.659 E37 18.193	09/10/2005 14:09:35 	133 m			270 m	0:00:13	75 kph	248° true
Trackpoint	N56 47.623 E37 18.050	09/10/2005 14:09:43 	131 m			160 m	0:00:08	72 kph	245° true
Trackpoint	N56 47.595 E37 17.993	09/10/2005 14:09:47 	131 m			78 m	0:00:04	70 kph	227° true
Trackpoint	N56 47.530 E37 17.882	09/10/2005 14:09:55 	132 m			165 m	0:00:08	74 kph	223° true
Trackpoint	N56 47.443 E37 17.733	09/10/2005 14:10:05 	134 m			222 m	0:00:10	80 kph	223° true
Trackpoint	N56 47.324 E37 17.529	09/10/2005 14:10:18 	136 m			302 m	0:00:13	84 kph	223° true
Trackpoint	N56 47.250 E37 17.402	09/10/2005 14:10:26 	136 m			189 m	0:00:08	85 kph	223° true
Trackpoint	N56 47.116 E37 17.173	09/10/2005 14:10:40 	136 m			340 m	0:00:14	87 kph	223° true
Trackpoint	N56 47.057 E37 17.069	09/10/2005 14:10:46 	136 m			153 m	0:00:06	92 kph	224° true
Trackpoint	N56 46.948 E37 16.881	09/10/2005 14:10:57 	136 m			279 m	0:00:11	91 kph	223° true
Trackpoint	N56 46.875 E37 16.756	09/10/2005 14:11:04 	136 m			185 m	0:00:07	95 kph	223° true
Trackpoint	N56 46.816 E37 16.656	09/10/2005 14:11:09 	136 m			148 m	0:00:05	107 kph	223° true
Trackpoint	N56 46.718 E37 16.488	09/10/2005 14:11:17 	134 m			250 m	0:00:08	112 kph	223° true
Trackpoint	N56 46.622 E37 16.323	09/10/2005 14:11:25 	133 m			245 m	0:00:08	110 kph	223° true
Trackpoint	N56 46.534 E37 16.168	09/10/2005 14:11:33 	133 m			228 m	0:00:08	102 kph	224° true
Trackpoint	N56 46.464 E37 16.065	09/10/2005 14:11:39 	133 m			166 m	0:00:06	100 kph	219° true
Trackpoint	N56 46.373 E37 15.961	09/10/2005 14:11:46 	132 m			199 m	0:00:07	102 kph	212° true
Trackpoint	N56 46.252 E37 15.824	09/10/2005 14:11:55 	132 m			264 m	0:00:09	106 kph	212° true
Trackpoint	N56 46.204 E37 15.769	09/10/2005 14:11:59 	132 m			105 m	0:00:04	95 kph	212° true
Trackpoint	N56 46.177 E37 15.738	09/10/2005 14:12:02 	132 m			60 m	0:00:03	72 kph	212° true
Trackpoint	N56 46.128 E37 15.683	09/10/2005 14:12:08 	131 m			105 m	0:00:06	63 kph	212° true
Trackpoint	N56 46.059 E37 15.602	09/10/2005 14:12:16 	128 m			153 m	0:00:08	69 kph	212° true
Trackpoint	N56 45.972 E37 15.503	09/10/2005 14:12:25 	128 m			190 m	0:00:09	76 kph	212° true
Trackpoint	N56 45.877 E37 15.394	09/10/2005 14:12:34 	127 m			207 m	0:00:09	83 kph	212° true
Trackpoint	N56 45.755 E37 15.253	09/10/2005 14:12:45 	127 m			269 m	0:00:11	88 kph	212° true
Trackpoint	N56 45.670 E37 15.166	09/10/2005 14:12:52 	127 m			179 m	0:00:07	92 kph	210° true
Trackpoint	N56 45.578 E37 15.095	09/10/2005 14:12:59 	127 m			187 m	0:00:07	96 kph	203° true
Trackpoint	N56 45.446 E37 14.995	09/10/2005 14:13:09 	127 m			264 m	0:00:10	95 kph	203° true
Trackpoint	N56 45.302 E37 14.887	09/10/2005 14:13:20 	126 m			290 m	0:00:11	95 kph	202° true
Trackpoint	N56 45.158 E37 14.783	09/10/2005 14:13:31 	126 m			286 m	0:00:11	94 kph	202° true
Trackpoint	N56 45.047 E37 14.703	09/10/2005 14:13:39 	126 m			222 m	0:00:08	100 kph	202° true
Trackpoint	N56 44.984 E37 14.647	09/10/2005 14:13:44 	126 m			130 m	0:00:05	94 kph	206° true
Trackpoint	N56 44.938 E37 14.575	09/10/2005 14:13:49 	126 m			112 m	0:00:05	81 kph	221° true
Trackpoint	N56 44.904 E37 14.515	09/10/2005 14:13:54 	126 m			89 m	0:00:05	64 kph	224° true
Trackpoint	N56 44.875 E37 14.465	09/10/2005 14:13:59 	127 m			74 m	0:00:05	53 kph	223° true
Trackpoint	N56 44.831 E37 14.390	09/10/2005 14:14:08 	128 m			111 m	0:00:09	44 kph	223° true
Trackpoint	N56 44.794 E37 14.325	09/10/2005 14:14:15 	128 m			96 m	0:00:07	49 kph	224° true
Trackpoint	N56 44.754 E37 14.260	09/10/2005 14:14:21 	126 m			100 m	0:00:06	60 kph	222° true
Trackpoint	N56 44.715 E37 14.214	09/10/2005 14:14:26 	124 m			85 m	0:00:05	61 kph	213° true
Trackpoint	N56 44.672 E37 14.177	09/10/2005 14:14:32 	123 m			89 m	0:00:06	54 kph	205° true
Trackpoint	N56 44.639 E37 14.149	09/10/2005 14:14:38 	122 m			68 m	0:00:06	41 kph	205° true
Trackpoint	N56 44.619 E37 14.133	09/10/2005 14:14:43 	122 m			40 m	0:00:05	29 kph	204° true
Trackpoint	N56 44.608 E37 14.123	09/10/2005 14:14:48 	121 m			23 m	0:00:05	16 kph	205° true
Trackpoint	N56 44.597 E37 14.107	09/10/2005 14:14:57 	121 m			27 m	0:00:09	11 kph	218° true
Trackpoint	N56 44.596 E37 14.100	09/10/2005 14:14:59 	122 m			7 m	0:00:02	13 kph	266° true
Trackpoint	N56 44.607 E37 14.069	09/10/2005 14:15:04 	120 m			37 m	0:00:05	27 kph	303° true
Trackpoint	N56 44.621 E37 14.052	09/10/2005 14:15:07 	120 m			31 m	0:00:03	37 kph	326° true
Trackpoint	N56 44.667 E37 14.011	09/10/2005 14:15:15 	119 m			95 m	0:00:08	43 kph	334° true
Trackpoint	N56 44.696 E37 13.987	09/10/2005 14:15:20 	118 m			59 m	0:00:05	43 kph	335° true
Trackpoint	N56 44.705 E37 13.966	09/10/2005 14:15:24 	118 m			26 m	0:00:04	24 kph	307° true
Trackpoint	N56 44.696 E37 13.951	09/10/2005 14:15:27 	118 m			23 m	0:00:03	28 kph	222° true
Trackpoint	N56 44.691 E37 13.947	09/10/2005 14:15:28 	118 m			10 m	0:00:01	37 kph	206° true
Trackpoint	N56 44.633 E37 13.903	09/10/2005 14:15:39 	122 m			115 m	0:00:11	38 kph	203° true
Trackpoint	N56 44.592 E37 13.870	09/10/2005 14:15:46 	122 m			84 m	0:00:07	43 kph	203° true
Trackpoint	N56 44.523 E37 13.816	09/10/2005 14:15:57 	121 m			140 m	0:00:11	46 kph	203° true
Trackpoint	N56 44.469 E37 13.774	09/10/2005 14:16:05 	120 m			108 m	0:00:08	49 kph	204° true
Trackpoint	N56 44.393 E37 13.714	09/10/2005 14:16:15 	121 m			153 m	0:00:10	55 kph	203° true
Trackpoint	N56 44.377 E37 13.678	09/10/2005 14:16:19 	122 m			47 m	0:00:04	42 kph	231° true
Trackpoint	N56 44.377 E37 13.666	09/10/2005 14:16:20 	122 m			13 m	0:00:01	46 kph	272° true
Trackpoint	N56 44.382 E37 13.513	09/10/2005 14:16:32 	121 m			156 m	0:00:12	47 kph	273° true
Trackpoint	N56 44.384 E37 13.452	09/10/2005 14:16:41 	120 m			62 m	0:00:09	25 kph	274° true
Trackpoint	N56 44.385 E37 13.424	09/10/2005 14:16:45 	119 m			29 m	0:00:04	26 kph	273° true
