"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext"
1559895;58369;0;"2012-05-25 12:46:53.33";"2012-05-25 12:46:40";56.342033;37.541833;146;303;49.00;;;22831713;1;"Дмитров, ул. Космонавтов, 4";10;1;1;1;0;0;;0;
1559897;58369;0;"2012-05-25 12:47:03.34";"2012-05-25 12:46:50";56.343250;37.538217;146;301;52.00;;;22831975;1;"Большевистская ул., 17, Дмитров, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1559900;58369;0;"2012-05-25 12:47:19.707";"2012-05-25 12:47:06";56.343317;37.536917;151;275;48.00;;;22832055;1;"Дмитров, Большевистская ул., 11";12;1;1;1;0;0;;0;
1559903;58369;0;"2012-05-25 12:47:32.515";"2012-05-25 12:47:19";56.342967;37.532333;156;262;51.00;;;22832260;1;"Дмитров, Большевистская ул., 5";12;1;1;1;0;0;;0;
1559906;58369;0;"2012-05-25 12:47:51.312";"2012-05-25 12:47:38";56.342717;37.528717;154;263;25.00;;;22832485;1;"Дмитров, ул. Лиры Никольской, 20";12;1;1;1;0;0;;0;
1559911;58369;0;"2012-05-25 12:48:11.318";"2012-05-25 12:47:58";56.342333;37.529300;154;140;20.00;;;22832541;1;"Дмитров, Инженерная ул., 2";12;1;1;1;0;0;;0;
1559914;58369;0;"2012-05-25 12:48:26.348";"2012-05-25 12:48:13";56.341050;37.529983;163;163;36.00;;;22832635;1;"Дмитров, Инженерная ул., 8";11;1;1;1;0;0;;0;
1559916;58369;0;"2012-05-25 12:48:40.402";"2012-05-25 12:48:27";56.339283;37.530900;178;164;19.00;;;22832688;1;"Инженерная ул., 7-9, Дмитров, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1559920;58369;0;"2012-05-25 12:48:54.354";"2012-05-25 12:48:41";56.342333;37.529250;159;343;33.00;;;22832838;1;"Дмитров, Инженерная ул., 2";9;1;1;1;0;0;;0;
1559924;58369;0;"2012-05-25 12:49:14.359";"2012-05-25 12:49:01";56.342917;37.528950;153;344;27.00;;;22832906;1;"Дмитров, ул. Минина, 20";8;1;1;1;0;0;;0;
1559926;58369;0;"2012-05-25 12:49:27.366";"2012-05-25 12:49:14";56.343600;37.528833;150;354;40.00;;;22832915;1;"Дмитров, ул. Минина, 27";12;1;1;1;0;0;;0;
1559931;58369;0;"2012-05-25 12:49:47.455";"2012-05-25 12:49:34";56.345283;37.528833;146;0;37.00;;;22833024;1;"Дмитров, Семенюка ул., 42";10;1;1;1;0;0;;0;
1559934;58369;0;"2012-05-25 12:50:07.486";"2012-05-25 12:49:54";56.345633;37.527350;144;293;11.00;;;22833123;1;"Дмитров, Семенюка ул., 38";11;1;1;1;0;0;;0;
1559937;58369;0;"2012-05-25 12:50:25.571";"2012-05-25 12:50:12";56.346350;37.524183;137;292;14.00;;;22833235;1;"Семенюка ул., 29-31, Дмитров, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1559940;58369;0;"2012-05-25 12:50:39.45";"2012-05-25 12:50:26";56.346533;37.523333;133;292;20.00;;;22833291;1;"Дмитров, Семенюка ул., 39";12;1;1;1;0;0;;0;
1559942;58369;0;"2012-05-25 12:50:50.43";"2012-05-25 12:50:37";56.346983;37.521267;131;291;38.00;;;22833372;1;"Семенюка ул., 23-25, Дмитров, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1559946;58369;0;"2012-05-25 12:51:10.402";"2012-05-25 12:50:57";56.347433;37.519183;138;291;11.00;;;22833373;1;"Дмитров, Семенюка ул., 23";9;1;1;1;0;0;;0;
1559949;58369;0;"2012-05-25 12:51:23.414";"2012-05-25 12:51:10";56.350650;37.521133;133;19;37.00;;;22833614;1;"Дмитров, Профессиональная ул., 5В";10;1;1;1;0;0;;0;
1559953;58369;0;"2012-05-25 12:51:39.45";"2012-05-25 12:51:26";56.352667;37.522600;133;22;17.00;;;22833855;1;"Дмитров, Профессиональная ул., 3";8;1;1;1;0;0;;0;
1559955;58369;0;"2012-05-25 12:51:50.496";"2012-05-25 12:51:37";56.354583;37.523950;133;21;39.00;;;22834085;1;"Дмитров, Профессиональная ул., 19";12;1;1;1;0;0;;0;
1559958;58369;0;"2012-05-25 12:52:03.605";"2012-05-25 12:51:50";56.356483;37.525333;132;22;39.00;;;22834313;1;"Дмитров, Профессиональная ул., 1С";9;1;1;1;0;0;;0;
1559960;58369;0;"2012-05-25 12:52:13.493";"2012-05-25 12:52:00";56.358400;37.527067;133;27;43.00;;;22834323;1;"Дмитров, Профессиональная ул., 1С";11;1;1;1;0;0;;0;
1559963;58369;0;"2012-05-25 12:52:26.531";"2012-05-25 12:52:13";56.358683;37.527467;129;38;6.00;;;22834364;1;"Дмитров, Профессиональная ул., 1С";10;1;1;1;0;0;;0;
1559965;58369;0;"2012-05-25 12:52:41.545";"2012-05-25 12:52:28";56.360533;37.529650;130;33;22.00;;;22834569;1;"Дмитров, Профессиональная ул., 74";10;1;1;1;0;0;;0;
1559967;58369;0;"2012-05-25 12:52:51.58";"2012-05-25 12:52:38";56.360683;37.529817;130;30;36.00;;;22834589;1;"Дмитров, Профессиональная ул., 74";8;1;1;1;0;0;;0;
1559970;58369;0;"2012-05-25 12:53:01.49";"2012-05-25 12:52:48";56.361517;37.530167;133;13;15.00;;;22834664;1;"Дмитров, Профессиональная ул., 74";10;1;1;1;0;0;;0;
1559972;58369;0;"2012-05-25 12:53:11.562";"2012-05-25 12:52:58";56.362817;37.534567;138;62;33.00;;;22834876;1;"Дмитров, Ковригинское ш., 20";12;1;1;1;0;0;;0;
1559975;58369;0;"2012-05-25 12:53:22.478";"2012-05-25 12:53:09";56.363917;37.538100;138;61;60.00;;;22835126;1;"Дмитров, Ковригинское ш., 8";10;1;1;1;0;0;;0;
1559977;58369;0;"2012-05-25 12:53:35.519";"2012-05-25 12:53:22";56.366200;37.544200;145;56;65.00;;;22835330;1;"A108, Дмитров, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1559981;58369;0;"2012-05-25 12:53:54.858";"2012-05-25 12:53:41";56.367300;37.548567;152;65;56.00;;;22835627;1;"A108, Дмитров, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1559985;58369;0;"2012-05-25 12:54:14.527";"2012-05-25 12:54:01";56.368200;37.552667;154;68;70.00;;;22835899;1;"A108, Дмитров, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1559988;58369;0;"2012-05-25 12:54:29.603";"2012-05-25 12:54:16";56.369033;37.559800;166;78;81.00;;;22836077;1;"A108, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1559992;58369;0;"2012-05-25 12:54:49.604";"2012-05-25 12:54:36";56.370067;37.568683;184;78;75.00;;;22836187;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1559995;58369;0;"2012-05-25 12:55:03.576";"2012-05-25 12:54:50";56.371083;37.575433;198;75;74.00;;;22836618;1;"A108, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1559997;58369;0;"2012-05-25 12:55:21.593";"2012-05-25 12:55:08";56.372800;37.580150;198;57;70.00;;;22836966;1;"A108, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560000;58369;0;"2012-05-25 12:55:36.605";"2012-05-25 12:55:23";56.375250;37.586867;191;57;81.00;;;22837114;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560003;58369;0;"2012-05-25 12:55:46.611";"2012-05-25 12:55:33";56.378783;37.596583;192;57;89.00;;;22837335;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560006;58369;0;"2012-05-25 12:56:05.611";"2012-05-25 12:55:52";56.382267;37.606167;190;57;88.00;;;22838041;1;"A108, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560010;58369;0;"2012-05-25 12:56:22.615";"2012-05-25 12:56:09";56.383850;37.611667;179;63;81.00;;;22838424;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560013;58369;0;"2012-05-25 12:56:34.674";"2012-05-25 12:56:21";56.385550;37.618233;180;65;73.00;;;22838487;1;"A108, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560016;58369;0;"2012-05-25 12:56:48.638";"2012-05-25 12:56:35";56.386983;37.622700;178;60;67.00;;;22838805;1;"A108, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560018;58369;0;"2012-05-25 12:57:01.669";"2012-05-25 12:56:48";56.388700;37.625600;175;43;67.00;;;22839067;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560021;58369;0;"2012-05-25 12:57:14.755";"2012-05-25 12:57:01";56.392117;37.630067;165;36;77.00;;;22839275;1;"A108, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560025;58369;0;"2012-05-25 12:57:31.65";"2012-05-25 12:57:18";56.396683;37.635983;162;36;73.00;;;22839430;1;"A108, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560028;58369;0;"2012-05-25 12:57:48.701";"2012-05-25 12:57:35";56.399933;37.639400;153;30;69.00;;;22839849;1;"A108, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560030;58369;0;"2012-05-25 12:57:58.679";"2012-05-25 12:57:45";56.404050;37.642517;158;23;75.00;;;22839927;1;"A108, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560034;58369;0;"2012-05-25 12:58:18.886";"2012-05-25 12:58:05";56.406550;37.644350;171;22;60.00;;;22840227;1;"A108, Жестылево, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560038;58369;0;"2012-05-25 12:58:37.7";"2012-05-25 12:58:24";56.407850;37.645617;177;28;43.00;;;22840392;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560040;58369;0;"2012-05-25 12:58:51.824";"2012-05-25 12:58:38";56.408167;37.645383;178;337;46.00;;;22840430;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560044;58369;0;"2012-05-25 12:59:07.984";"2012-05-25 12:58:54";56.410200;37.644833;180;352;69.00;;;22840621;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560046;58369;0;"2012-05-25 12:59:24.683";"2012-05-25 12:59:11";56.413667;37.644100;183;353;93.00;;;22840780;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560051;58369;0;"2012-05-25 12:59:41.747";"2012-05-25 12:59:28";56.417833;37.644317;184;2;104.00;;;22840856;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560053;58369;0;"2012-05-25 12:59:55.767";"2012-05-25 12:59:42";56.424383;37.644700;178;2;97.00;;;22841121;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560056;58369;0;"2012-05-25 13:00:09.705";"2012-05-25 12:59:56";56.430783;37.645067;166;2;107.00;;;22841834;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560059;58369;0;"2012-05-25 13:00:29.705";"2012-05-25 13:00:16";56.438800;37.645517;157;2;107.00;;;22842014;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560063;58369;0;"2012-05-25 13:00:42.764";"2012-05-25 13:00:29";56.444400;37.645833;156;2;102.00;;;22842638;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560065;58369;0;"2012-05-25 13:00:55.843";"2012-05-25 13:00:42";56.450567;37.646200;157;2;103.00;;;22842701;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560069;58369;0;"2012-05-25 13:01:07.757";"2012-05-25 13:00:54";56.455417;37.646467;150;2;97.00;;;22843241;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560072;58369;0;"2012-05-25 13:01:23.843";"2012-05-25 13:01:10";56.458650;37.646617;147;2;81.00;;;22843601;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560076;58369;0;"2012-05-25 13:01:43.849";"2012-05-25 13:01:30";56.462600;37.646817;144;2;99.00;;;22843680;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560079;58369;0;"2012-05-25 13:01:57.018";"2012-05-25 13:01:43";56.467800;37.647083;141;2;104.00;;;22843820;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560082;58369;0;"2012-05-25 13:02:07.817";"2012-05-25 13:01:54";56.471067;37.647300;137;2;101.00;;;22844185;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560085;58369;0;"2012-05-25 13:02:20.841";"2012-05-25 13:02:07";56.476083;37.647600;136;2;100.00;;;22844378;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560088;58369;0;"2012-05-25 13:02:37.85";"2012-05-25 13:02:24";56.481333;37.647917;135;2;96.00;;;22844405;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560091;58369;0;"2012-05-25 13:02:54.883";"2012-05-25 13:02:41";56.489050;37.648333;134;2;100.00;;;22844681;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560094;58369;0;"2012-05-25 13:03:06.854";"2012-05-25 13:02:53";56.495200;37.648400;130;0;98.00;;;22845365;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560097;58369;0;"2012-05-25 13:03:16.885";"2012-05-25 13:03:03";56.498717;37.646833;129;346;104.00;;;22845768;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560100;58369;0;"2012-05-25 13:03:33.886";"2012-05-25 13:03:20";56.501517;37.644033;131;331;99.00;;;22846125;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560103;58369;0;"2012-05-25 13:03:50.861";"2012-05-25 13:03:37";56.503483;37.640633;131;316;91.00;;;22846428;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560105;58369;0;"2012-05-25 13:04:02.906";"2012-05-25 13:03:49";56.505917;37.633867;132;303;99.00;;;22846622;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560109;58369;0;"2012-05-25 13:04:22.877";"2012-05-25 13:04:09";56.507850;37.630900;132;320;101.00;;;22846903;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560112;58369;0;"2012-05-25 13:04:38.899";"2012-05-25 13:04:25";56.512300;37.626417;130;331;97.00;;;22847190;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560115;58369;0;"2012-05-25 13:04:57.894";"2012-05-25 13:04:44";56.514450;37.625433;128;346;81.00;;;22847437;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560120;58369;0;"2012-05-25 13:05:18.023";"2012-05-25 13:05:04";56.516033;37.625050;129;352;46.00;;;22847615;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560124;58369;0;"2012-05-25 13:05:34.014";"2012-05-25 13:05:20";56.516083;37.624600;129;281;49.00;;;22847642;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560126;58369;0;"2012-05-25 13:05:46.131";"2012-05-25 13:05:32";56.516850;37.622750;128;307;64.00;;;22847757;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560129;58369;0;"2012-05-25 13:06:00.303";"2012-05-25 13:05:46";56.519917;37.619283;129;328;80.00;;;22848017;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560132;58369;0;"2012-05-25 13:06:14.921";"2012-05-25 13:06:01";56.521417;37.616117;129;311;77.00;;;22848274;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560134;58369;0;"2012-05-25 13:06:25.976";"2012-05-25 13:06:12";56.523567;37.610100;131;303;69.00;;;22848457;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560138;58369;0;"2012-05-25 13:06:44.977";"2012-05-25 13:06:31";56.524217;37.608283;131;303;48.00;;;22848591;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560140;58369;0;"2012-05-25 13:07:00.033";"2012-05-25 13:06:46";56.524567;37.607867;131;327;41.00;;;22848637;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560142;58369;0;"2012-05-25 13:07:10.009";"2012-05-25 13:06:56";56.524833;37.607367;132;313;38.00;;;22848679;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560145;58369;0;"2012-05-25 13:07:25.115";"2012-05-25 13:07:11";56.525717;37.603933;130;295;40.00;;;22848869;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560148;58369;0;"2012-05-25 13:07:43.014";"2012-05-25 13:07:30";56.526617;37.600050;127;293;37.00;;;22848896;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560151;58369;0;"2012-05-25 13:08:02.029";"2012-05-25 13:07:49";56.527350;37.596400;130;290;37.00;;;22849134;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560154;58369;0;"2012-05-25 13:08:15.05";"2012-05-25 13:08:02";56.527867;37.592067;132;282;54.00;;;22849168;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560158;58369;0;"2012-05-25 13:08:35.053";"2012-05-25 13:08:22";56.528733;37.588250;133;292;61.00;;;22849422;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560161;58369;0;"2012-05-25 13:08:47.027";"2012-05-25 13:08:34";56.530983;37.582500;130;305;65.00;;;22849600;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560163;58369;0;"2012-05-25 13:09:02.096";"2012-05-25 13:08:49";56.533883;37.576800;134;313;54.00;;;22849645;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560166;58369;0;"2012-05-25 13:09:17.031";"2012-05-25 13:09:04";56.534917;37.572400;136;293;70.00;;;22849938;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560170;58369;0;"2012-05-25 13:09:36.294";"2012-05-25 13:09:23";56.536967;37.563533;133;293;79.00;;;22850235;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560173;58369;0;"2012-05-25 13:09:55.423";"2012-05-25 13:09:42";56.537633;37.562583;133;322;56.00;;;22850329;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560177;58369;0;"2012-05-25 13:10:09.163";"2012-05-25 13:09:56";56.540283;37.562467;135;359;71.00;;;22850529;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560180;58369;0;"2012-05-25 13:10:26.121";"2012-05-25 13:10:13";56.544833;37.562233;136;358;70.00;;;22850742;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560183;58369;0;"2012-05-25 13:10:45.156";"2012-05-25 13:10:32";56.545650;37.562183;137;358;66.00;;;22850834;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560186;58369;0;"2012-05-25 13:10:58.174";"2012-05-25 13:10:45";56.546167;37.561733;136;334;46.00;;;22850897;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560189;58369;0;"2012-05-25 13:11:16.197";"2012-05-25 13:11:03";56.546967;37.558967;133;298;27.00;;;22851026;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560193;58369;0;"2012-05-25 13:11:36.204";"2012-05-25 13:11:23";56.547967;37.556250;129;304;56.00;;;22851034;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560195;58369;0;"2012-05-25 13:11:46.159";"2012-05-25 13:11:33";56.549933;37.552250;128;312;70.00;;;22851163;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560199;58369;0;"2012-05-25 13:12:05.232";"2012-05-25 13:11:52";56.553583;37.547367;137;324;83.00;;;22851339;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560202;58369;0;"2012-05-25 13:12:22.235";"2012-05-25 13:12:09";56.558417;37.542500;135;331;96.00;;;22851448;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560205;58369;0;"2012-05-25 13:12:35.218";"2012-05-25 13:12:22";56.562283;37.537567;136;325;100.00;;;22851975;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560208;58369;0;"2012-05-25 13:12:50.264";"2012-05-25 13:12:37";56.564933;37.534700;140;329;82.00;;;22852318;1;"P112, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560210;58369;0;"2012-05-25 13:13:03.242";"2012-05-25 13:12:50";56.567733;37.531300;145;326;71.00;;;22852349;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560215;58369;0;"2012-05-25 13:13:22.255";"2012-05-25 13:13:09";56.569500;37.530050;143;339;69.00;;;22852561;1;"P112, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560218;58369;0;"2012-05-25 13:13:36.287";"2012-05-25 13:13:23";56.569950;37.528200;143;294;56.00;;;22852686;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560221;58369;0;"2012-05-25 13:13:50.268";"2012-05-25 13:13:37";56.569900;37.527933;143;248;62.00;;;22852703;1;"P112, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560224;58369;0;"2012-05-25 13:14:06.301";"2012-05-25 13:13:53";56.569000;37.524317;140;246;58.00;;;22852929;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560227;58369;0;"2012-05-25 13:14:22.251";"2012-05-25 13:14:09";56.568033;37.520317;140;246;96.00;;;22852954;1;"P112, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560231;58369;0;"2012-05-25 13:14:36.308";"2012-05-25 13:14:23";56.566367;37.513483;142;246;118.00;;;22853145;1;"P112, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560234;58369;0;"2012-05-25 13:14:54.305";"2012-05-25 13:14:41";56.564333;37.505250;146;246;100.00;;;22853239;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560236;58369;0;"2012-05-25 13:15:05.523";"2012-05-25 13:14:52";56.561400;37.493633;150;245;101.00;;;22853470;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560240;58369;0;"2012-05-25 13:15:21.325";"2012-05-25 13:15:08";56.558750;37.487300;151;233;110.00;;;22853957;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560243;58369;0;"2012-05-25 13:15:39.359";"2012-05-25 13:15:26";56.554083;37.476333;149;232;106.00;;;22854320;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560248;58369;0;"2012-05-25 13:15:59.445";"2012-05-25 13:15:46";56.552967;37.473617;147;233;75.00;;;22854528;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560250;58369;0;"2012-05-25 13:16:10.355";"2012-05-25 13:15:57";56.553083;37.471250;147;275;65.00;;;22854673;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560253;58369;0;"2012-05-25 13:16:28.378";"2012-05-25 13:16:15";56.553883;37.467400;147;291;65.00;;;22854780;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560256;58369;0;"2012-05-25 13:16:48.414";"2012-05-25 13:16:35";56.554350;37.461117;147;278;74.00;;;22854918;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560258;58369;0;"2012-05-25 13:16:59.379";"2012-05-25 13:16:46";56.554683;37.455117;145;276;74.00;;;22855287;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560261;58369;0;"2012-05-25 13:17:16.414";"2012-05-25 13:17:03";56.555767;37.449567;140;290;77.00;;;22855649;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560264;58369;0;"2012-05-25 13:17:26.581";"2012-05-25 13:17:13";56.557167;37.445217;137;300;70.00;;;22855958;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560265;58369;0;"2012-05-25 13:17:36.475";"2012-05-25 13:17:23";56.558883;37.441200;131;308;56.00;;;22855961;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560269;58369;0;"2012-05-25 13:17:55.387";"2012-05-25 13:17:42";56.560617;37.437350;126;309;44.00;;;22856266;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560272;58369;0;"2012-05-25 13:18:10.529";"2012-05-25 13:17:57";56.560867;37.436767;126;307;55.00;;;22856312;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1560277;58369;0;"2012-05-25 13:18:28.4";"2012-05-25 13:18:15";56.561100;37.435100;127;284;54.00;;;22856370;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560280;58369;0;"2012-05-25 13:18:48.416";"2012-05-25 13:18:35";56.560800;37.428400;132;266;62.00;;;22856678;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560283;58369;0;"2012-05-25 13:19:02.45";"2012-05-25 13:18:49";56.560583;37.421900;132;266;69.00;;;22857078;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560286;58369;0;"2012-05-25 13:19:13.565";"2012-05-25 13:19:00";56.560767;37.414317;135;273;84.00;;;22857143;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560288;58369;0;"2012-05-25 13:19:24.465";"2012-05-25 13:19:11";56.560917;37.406750;135;272;76.00;;;22857607;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560292;58369;0;"2012-05-25 13:19:43.472";"2012-05-25 13:19:30";56.560433;37.399000;133;264;72.00;;;22857622;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560294;58369;0;"2012-05-25 13:19:53.455";"2012-05-25 13:19:40";56.560433;37.398317;133;269;76.00;;;22857664;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560298;58369;0;"2012-05-25 13:20:11.462";"2012-05-25 13:19:58";56.561017;37.394317;134;285;76.00;;;22857876;1;"платформа Запрудная, Запрудня, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560301;58369;0;"2012-05-25 13:20:31.733";"2012-05-25 13:20:18";56.561467;37.391833;135;288;30.00;;;22858036;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560304;58369;0;"2012-05-25 13:20:45.529";"2012-05-25 13:20:32";56.562017;37.388900;135;289;53.00;;;22858066;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1560306;58369;0;"2012-05-25 13:20:55.523";"2012-05-25 13:20:42";56.562017;37.386083;134;270;56.00;;;22858239;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560309;58369;0;"2012-05-25 13:21:07.491";"2012-05-25 13:20:54";56.562000;37.385600;133;265;36.00;;;22858269;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1560311;58369;0;"2012-05-25 13:21:18.54";"2012-05-25 13:21:05";56.562317;37.385050;133;316;25.00;;;22858287;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560313;58369;0;"2012-05-25 13:21:28.57";"2012-05-25 13:21:15";56.564283;37.383917;131;342;64.00;;;22858469;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1560317;58369;0;"2012-05-25 13:21:47.534";"2012-05-25 13:21:34";56.567733;37.381600;129;340;74.00;;;22858648;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1560320;58369;0;"2012-05-25 13:22:02.544";"2012-05-25 13:21:49";56.568267;37.380683;128;317;74.00;;;22858731;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
