Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84



Header	Name	Start Time	Elapsed Time	Length	Average Speed	Link

Track	Track 000	03/11/2024 18:44:07 	0:41:14	22.8 km	33 kph

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course
Trackpoint	N59 55.476 E30 29.347	03/11/2024 18:56:10 	26 m			16 m	0:00:04	14 kph	155° true
Trackpoint	N59 55.473 E30 29.351	03/11/2024 18:56:13 	30 m			7 m	0:00:03	9 kph	156° true
Trackpoint	N59 55.471 E30 29.352	03/11/2024 18:56:15 	34 m			4 m	0:00:02	7 kph	164° true
Trackpoint	N59 55.469 E30 29.352	03/11/2024 18:56:17 	38 m			3 m	0:00:02	6 kph	173° true
Trackpoint	N59 55.469 E30 29.351	03/11/2024 18:56:24 	35 m			2 m	0:00:07	0.8 kph	255° true
Trackpoint	N59 55.468 E30 29.350	03/11/2024 18:56:25 	35 m			0 m	0:00:01	0 kph	194° true
Trackpoint	N59 55.468 E30 29.351	03/11/2024 18:56:26 	35 m			1 m	0:00:01	3 kph	166° true
Trackpoint	N59 55.462 E30 29.358	03/11/2024 18:56:30 	32 m			13 m	0:00:04	11 kph	148° true
Trackpoint	N59 55.456 E30 29.367	03/11/2024 18:56:33 	29 m			14 m	0:00:03	17 kph	142° true
Trackpoint	N59 55.450 E30 29.378	03/11/2024 18:56:37 	26 m			16 m	0:00:04	14 kph	139° true
Trackpoint	N59 55.441 E30 29.390	03/11/2024 18:56:42 	24 m			19 m	0:00:05	14 kph	146° true
Trackpoint	N59 55.428 E30 29.394	03/11/2024 18:56:46 	24 m			25 m	0:00:04	23 kph	171° true
Trackpoint	N59 55.418 E30 29.404	03/11/2024 18:56:48 	24 m			20 m	0:00:02	36 kph	153° true
Trackpoint	N59 55.387 E30 29.434	03/11/2024 18:56:53 	26 m			63 m	0:00:05	46 kph	154° true
Trackpoint	N59 55.349 E30 29.470	03/11/2024 18:56:58 	26 m			79 m	0:00:05	57 kph	155° true
Trackpoint	N59 55.295 E30 29.520	03/11/2024 18:57:04 	29 m			110 m	0:00:06	66 kph	155° true
Trackpoint	N59 55.271 E30 29.542	03/11/2024 18:57:07 	31 m			49 m	0:00:03	59 kph	155° true
Trackpoint	N59 55.253 E30 29.561	03/11/2024 18:57:10 	32 m			38 m	0:00:03	46 kph	154° true
Trackpoint	N59 55.215 E30 29.595	03/11/2024 18:57:15 	31 m			77 m	0:00:05	56 kph	155° true
Trackpoint	N59 55.206 E30 29.603	03/11/2024 18:57:16 	30 m			18 m	0:00:01	63 kph	156° true
Trackpoint	N59 55.144 E30 29.660	03/11/2024 18:57:23 	31 m			128 m	0:00:07	66 kph	155° true
Trackpoint	N59 55.106 E30 29.696	03/11/2024 18:57:28 	28 m			77 m	0:00:05	56 kph	154° true
Trackpoint	N59 55.099 E30 29.702	03/11/2024 18:57:29 	28 m			14 m	0:00:01	51 kph	159° true
Trackpoint	N59 55.054 E30 29.743	03/11/2024 18:57:35 	28 m			92 m	0:00:06	55 kph	155° true
Trackpoint	N59 55.006 E30 29.788	03/11/2024 18:57:41 	27 m			100 m	0:00:06	60 kph	155° true
Trackpoint	N59 54.945 E30 29.844	03/11/2024 18:57:48 	25 m			124 m	0:00:07	64 kph	155° true
Trackpoint	N59 54.895 E30 29.895	03/11/2024 18:57:54 	24 m			104 m	0:00:06	63 kph	153° true
Trackpoint	N59 54.836 E30 29.949	03/11/2024 18:58:01 	24 m			120 m	0:00:07	61 kph	155° true
