"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext";"sensor_acc";"sensor_odometer";"sos"
1022322900;1437406;0;"2012-09-03 12:58:10.168741";"2012-09-03 12:58:08";55.827732;37.419995;145;290;32.35;;;6068098;1;"Москва, Волоколамское ш., 112 корпус 5";9;0.8;1;1;0;0;;0;6068098;"1";"50980";"0"
1022322922;1437406;0;"2012-09-03 12:58:40.224382";"2012-09-03 12:58:38";55.829142;37.412987;151;288;54.08;;;6068588;1;"Москва, Волоколамское ш., 116";8;1;1;1;0;0;;0;6068588;"1";"51447";"0"
1022322951;1437406;0;"2012-09-03 12:59:11.092194";"2012-09-03 12:59:09";55.830467;37.406887;151;290;45.73;;;6069019;1;"Москва, Волоколамское ш., 122";9;0.8;1;1;0;0;;0;6069019;"1";"51857";"0"
1022322972;1437406;0;"2012-09-03 12:59:41.438051";"2012-09-03 12:59:39";55.832385;37.406587;150;40;48.26;;;6069356;1;"Москва, Походный пр., 2 корпус 1";9;0.8;1;1;0;0;;0;6069356;"1";"52178";"0"
1022323000;1437406;0;"2012-09-03 13:00:12.101567";"2012-09-03 13:00:10";55.833435;37.408377;146;42;17.26;;;6069526;1;"Москва, Новосходненский мост, 2-4";8;0.8;1;1;0;0;;0;6069526;"1";"52340";"0"
1022323020;1437406;0;"2012-09-03 13:00:43.16542";"2012-09-03 13:00:41";55.834027;37.409572;149;44;25.89;;;6069632;1;"Москва, Походный пр., 6";8;0.8;1;1;0;0;;0;6069632;"1";"52441";"0"
1022323041;1437406;0;"2012-09-03 13:01:14.345574";"2012-09-03 13:01:12";55.835222;37.411670;156;100;9.13;;;6069829;1;"Москва, Походный пр., 6";9;0.8;1;1;0;0;;0;6069829;"1";"52629";"0"
1022323058;1437406;0;"2012-09-03 13:01:44.333799";"2012-09-03 13:01:42";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;1;0;0;;0;6069831;"1";"52631";"0"
1022323075;1437406;0;"2012-09-03 13:02:12.159553";"2012-09-03 13:02:10";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323077;1437406;0;"2012-09-03 13:02:15.223755";"2012-09-03 13:02:13";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323097;1437406;0;"2012-09-03 13:02:45.182903";"2012-09-03 13:02:43";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323115;1437406;0;"2012-09-03 13:03:15.046353";"2012-09-03 13:03:13";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323135;1437406;0;"2012-09-03 13:03:45.111446";"2012-09-03 13:03:43";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323158;1437406;0;"2012-09-03 13:04:15.364492";"2012-09-03 13:04:13";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323181;1437406;0;"2012-09-03 13:04:46.127907";"2012-09-03 13:04:44";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323203;1437406;0;"2012-09-03 13:05:17.154147";"2012-09-03 13:05:15";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";8;1;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323223;1437406;0;"2012-09-03 13:05:47.199303";"2012-09-03 13:05:45";55.835230;37.411702;156;0;0.00;;;6069831;1;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022323248;1437406;0;"2012-09-03 13:06:17.17224";"2012-09-03 13:06:15";55.835230;37.411702;156;0;0.00;;;6069831;0;"Москва, Походный пр., 6";9;0.8;1;4;0;0;;0;6069831;"0";"52631";"0"
1022324571;1437406;0;"2012-09-03 13:36:22.896085";"2012-09-03 13:15:14";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";6;1.1;1;4;3;0;;0;6069863;"0";"52661";"0"
1022324573;1437406;0;"2012-09-03 13:36:26.016265";"2012-09-03 13:15:26";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";6;1.1;1;4;3;0;;0;6069863;"1";"52661";"0"
1022324579;1437406;0;"2012-09-03 13:36:31.577688";"2012-09-03 13:15:38";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";7;1.1;1;4;3;0;;0;6069863;"1";"52661";"0"
1022324569;1437406;0;"2012-09-03 13:36:19.618579";"2012-09-03 13:36:15";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";9;0.8;1;4;0;0;;0;6069863;"1";"52661";"0"
1022324624;1437406;0;"2012-09-03 13:37:40.693323";"2012-09-03 13:37:36";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";9;0.8;1;4;0;0;;0;6069863;"0";"52661";"0"
1022325646;1437406;0;"2012-09-03 14:00:48.506645";"2012-09-03 14:00:44";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";10;0.8;1;4;0;0;;0;6069863;"1";"0";"0"
1022325648;1437406;0;"2012-09-03 14:00:51.386634";"2012-09-03 14:00:49";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";10;0.8;1;4;0;0;;0;6069863;"1";"0";"0"
1022325649;1437406;0;"2012-09-03 14:00:54.255754";"2012-09-03 14:00:52";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";10;0.8;1;4;0;0;;0;6069863;"1";"0";"0"
1022325654;1437406;0;"2012-09-03 14:00:57.455114";"2012-09-03 14:00:55";55.835482;37.411532;183;0;0.00;;;6069863;0;"Москва, Походный пр., 3";10;0.8;1;4;0;0;;0;6069863;"1";"0";"0"
1022325742;1437406;0;"2012-09-03 14:02:59.882701";"2012-09-03 14:02:55";55.837132;37.419152;147;72;25.39;;;6070428;1;"Москва, Строительный пр., 16";9;1;1;1;0;0;;0;6070428;"1";"538";"0"
1022325761;1437406;0;"2012-09-03 14:03:28.291221";"2012-09-03 14:03:26";55.838160;37.425137;142;68;54.28;;;6070840;1;"Москва, Строительный пр., 7 строение 3";9;1;1;1;0;0;;0;6070840;"1";"930";"0"
1022325781;1437406;0;"2012-09-03 14:03:58.079898";"2012-09-03 14:03:56";55.838072;37.429930;148;94;52.71;;;6071179;1;"Москва, Строительный пр., 5";10;0.8;1;1;0;0;;0;6071179;"1";"1253";"0"
1022325800;1437406;0;"2012-09-03 14:04:27.216582";"2012-09-03 14:04:25";55.837927;37.435572;169;88;39.37;;;6071553;1;"Москва, Строительный пр., 3 строение б";9;1;1;1;0;0;;0;6071553;"1";"1609";"0"
1022325822;1437406;0;"2012-09-03 14:04:58.201968";"2012-09-03 14:04:56";55.837467;37.439317;172;96;48.87;;;6071807;1;"Москва, Лодочная ул., 1 строение 1";10;0.8;1;1;0;0;;0;6071807;"1";"1851";"0"
1022325847;1437406;0;"2012-09-03 14:05:32.57217";"2012-09-03 14:05:25";55.837085;37.443960;174;102;37.15;;;6072117;1;"Москва, Лодочная ул., 2";7;1.7;1;1;0;0;;0;6072117;"1";"2146";"0"
1022325866;1437406;0;"2012-09-03 14:05:57.168171";"2012-09-03 14:05:55";55.837042;37.444345;175;0;0.00;;;6072143;1;"Москва, Лодочная ул., 2";9;1.1;1;1;0;0;;0;6072143;"1";"2171";"0"
1022325889;1437406;0;"2012-09-03 14:06:28.204417";"2012-09-03 14:06:26";55.837032;37.444802;183;96;28.24;;;6072173;1;"Москва, Лодочная ул., 2";9;1.1;1;1;0;0;;0;6072173;"1";"2200";"0"
1022325911;1437406;0;"2012-09-03 14:06:59.517717";"2012-09-03 14:06:56";55.836917;37.446465;182;0;0.00;;;6072283;1;"Москва, Лодочная ул., 2";9;1.1;1;1;0;0;;0;6072283;"1";"2305";"0"
1022325931;1437406;0;"2012-09-03 14:07:28.165473";"2012-09-03 14:07:26";55.836792;37.446765;185;0;0.00;;;6072309;1;"Москва, Лодочная ул., 2";10;0.8;1;4;0;0;;0;6072309;"1";"2330";"0"
1022325956;1437406;0;"2012-09-03 14:07:58.990015";"2012-09-03 14:07:57";55.836477;37.452550;188;98;54.47;;;6072695;1;"Москва, Лодочная ул., 8";10;0.8;1;1;0;0;;0;6072695;"1";"2698";"0"
1022325976;1437406;0;"2012-09-03 14:08:29.226736";"2012-09-03 14:08:27";55.836412;37.453395;185;0;0.00;;;6072751;1;"Москва, Лодочная ул., 8";10;0.8;1;1;0;0;;0;6072751;"1";"2751";"0"
1022325995;1437406;0;"2012-09-03 14:08:58.008897";"2012-09-03 14:08:56";55.835965;37.453957;180;170;28.15;;;6072827;1;"Москва, ул. Свободы, 29";10;0.8;1;1;0;0;;0;6072827;"1";"2823";"0"
1022326017;1437406;0;"2012-09-03 14:09:29.611352";"2012-09-03 14:09:27";55.831392;37.453207;181;184;73.56;;;6073365;1;"Москва, ул. Свободы, 19";8;1.1;1;1;0;0;;0;6073365;"1";"3335";"0"
1022326035;1437406;0;"2012-09-03 14:09:59.357433";"2012-09-03 14:09:57";55.828807;37.452685;168;0;0.00;;;6073670;1;"Москва, ул. Свободы, 13";10;0.8;1;1;0;0;;0;6073670;"1";"3625";"0"
1022326055;1437406;0;"2012-09-03 14:10:30.255648";"2012-09-03 14:10:28";55.826205;37.452090;164;190;57.99;;;6073978;1;"Москва, ул. Свободы, 5";9;1;1;1;0;0;;0;6073978;"1";"3918";"0"
1022326076;1437406;0;"2012-09-03 14:11:01.285844";"2012-09-03 14:10:59";55.822817;37.450715;164;194;79.65;;;6074384;1;"Москва, ул. Свободы, 2";10;0.8;1;1;0;0;;0;6074384;"1";"4305";"0"
1022326095;1437406;0;"2012-09-03 14:11:31.609332";"2012-09-03 14:11:29";55.819285;37.451242;141;110;56.52;;;6074998;1;"Москва, Волоколамский туннель";9;1;1;1;0;0;;0;6074998;"1";"4890";"0"
1022326113;1437406;0;"2012-09-03 14:12:01.305631";"2012-09-03 14:11:59";55.818660;37.454060;147;0;0.00;;;6075203;1;"Москва, Волоколамский туннель";9;1;1;1;0;0;;0;6075203;"1";"5085";"0"
1022326129;1437406;0;"2012-09-03 14:12:31.135523";"2012-09-03 14:12:29";55.817877;37.457495;150;118;4.50;;;6075446;1;"Москва, Волоколамское ш., 63";10;0.8;1;1;0;0;;1;6075446;"1";"5319";"0"
1022326154;1437406;0;"2012-09-03 14:13:02.300489";"2012-09-03 14:13:00";55.817812;37.457762;149;0;0.00;;;6075465;1;"Москва, Волоколамское ш., 63";10;0.8;1;4;0;0;;0;6075465;"1";"5337";"0"
1022326173;1437406;0;"2012-09-03 14:13:32.173992";"2012-09-03 14:13:30";55.817537;37.458710;151;110;13.65;;;6075535;1;"Москва, Волоколамское ш., 63";10;0.8;1;1;0;0;;0;6075535;"1";"5404";"0"
1022326196;1437406;0;"2012-09-03 14:14:02.257549";"2012-09-03 14:14:00";55.816827;37.461257;158;118;27.93;;;6075723;1;"Москва, Волоколамское ш., 49";10;0.8;1;1;0;0;;0;6075723;"1";"5583";"0"
1022326211;1437406;0;"2012-09-03 14:14:32.087326";"2012-09-03 14:14:30";55.816227;37.463432;170;0;0.00;;;6075884;1;"Москва, Волоколамское ш., 49";10;1;1;1;0;0;;0;6075884;"1";"5736";"0"
1022326228;1437406;0;"2012-09-03 14:15:02.124573";"2012-09-03 14:15:00";55.815840;37.465137;178;118;8.15;;;6076011;1;"Москва, Волоколамское ш., 52";10;1;1;1;0;0;;0;6076011;"1";"5857";"0"
1022326245;1437406;0;"2012-09-03 14:15:33.040215";"2012-09-03 14:15:31";55.814882;37.468397;172;116;39.06;;;6076254;1;"Москва, Волоколамское ш., 52";10;1;1;1;0;0;;0;6076254;"1";"6088";"0"
1022326268;1437406;0;"2012-09-03 14:16:02.140807";"2012-09-03 14:16:00";55.814282;37.470540;172;0;0.00;;;6076412;1;"Москва, Волоколамское ш., 52 корпус 1 строение 1";10;1;1;1;0;0;;0;6076412;"1";"6238";"0"
1022326285;1437406;0;"2012-09-03 14:16:33.099523";"2012-09-03 14:16:31";55.814222;37.470737;173;0;0.00;;;6076427;1;"Москва, Волоколамское ш., 52 корпус 1 строение 1";10;1;1;4;0;0;;0;6076427;"1";"6252";"0"
1022326303;1437406;0;"2012-09-03 14:17:04.017457";"2012-09-03 14:17:02";55.813975;37.471572;173;120;3.72;;;6076489;1;"Москва, Волоколамское ш., 52 корпус 1 строение 1";10;1;1;4;0;0;;0;6076489;"1";"6311";"0"
1022326322;1437406;0;"2012-09-03 14:17:35.066082";"2012-09-03 14:17:33";55.813560;37.472942;174;116;23.63;;;6076593;1;"Москва, Волоколамское ш., 52 корпус 1 строение 1";10;1;1;1;0;0;;0;6076593;"1";"6410";"0"
1022326342;1437406;0;"2012-09-03 14:18:04.054151";"2012-09-03 14:18:02";55.813205;37.474257;173;0;0.00;;;6076690;1;"Москва, Волоколамское ш., 34 корпус 2";11;0.8;1;1;0;0;;0;6076690;"1";"6502";"0"
1022326359;1437406;0;"2012-09-03 14:18:35.066511";"2012-09-03 14:18:33";55.813105;37.474652;172;114;6.09;;;6076719;1;"Москва, Волоколамское ш., 34";11;0.8;1;1;0;0;;0;6076719;"1";"6530";"0"
1022326376;1437406;0;"2012-09-03 14:19:06.036775";"2012-09-03 14:19:04";55.813055;37.474837;172;0;0.00;;;6076732;1;"Москва, Волоколамское ш., 34";11;0.8;1;1;0;0;;0;6076732;"1";"6542";"0"
1022326389;1437406;0;"2012-09-03 14:19:36.013823";"2012-09-03 14:19:34";55.812300;37.478362;172;110;39.74;;;6076981;1;"Москва, Волоколамское ш., 32";10;1;1;1;0;0;;0;6076981;"1";"6779";"0"
1022326404;1437406;0;"2012-09-03 14:20:07.109343";"2012-09-03 14:20:05";55.811880;37.480167;174;0;0.00;;;6077110;1;"Москва, Волоколамское ш., 28";10;1;1;1;0;0;;0;6077110;"1";"6902";"0"
1022326475;1437406;0;"2012-09-03 14:20:37.551135";"2012-09-03 14:20:35";55.811855;37.480327;174;0;0.00;;;6077122;1;"Москва, Shchukino District, Волоколамское шоссе";10;1;1;4;0;0;;0;6077122;"1";"6913";"0"
1022326492;1437406;0;"2012-09-03 14:21:06.295514";"2012-09-03 14:21:04";55.811855;37.480327;174;0;0.00;;;6077122;1;"Москва, Shchukino District, Волоколамское шоссе";10;1.1;1;4;0;0;;0;6077122;"1";"6913";"0"
1022326508;1437406;0;"2012-09-03 14:21:37.432028";"2012-09-03 14:21:35";55.810685;37.486202;175;108;38.56;;;6077533;1;"Москва, Shchukino District, Волоколамское шоссе";11;0.8;1;1;0;0;;0;6077533;"1";"7304";"0"
1022326526;1437406;0;"2012-09-03 14:22:07.413036";"2012-09-03 14:22:05";55.809432;37.492402;174;108;66.91;;;6077968;1;"Москва, Sokol District, Волоколамское шоссе";9;1.2;1;1;0;0;;0;6077968;"1";"7718";"0"
1022326550;1437406;0;"2012-09-03 14:22:38.844878";"2012-09-03 14:22:36";55.807227;37.504127;157;110;96.75;;;6078784;1;"Москва, Sokol District, Волоколамский тоннель";8;1.2;1;1;0;0;;0;6078784;"1";"8495";"0"
1022326566;1437406;0;"2012-09-03 14:23:08.568064";"2012-09-03 14:23:06";55.806920;37.505767;153;110;95.12;;;6078897;1;"Москва, Sokol District, Волоколамский тоннель";6;2.5;1;1;0;0;;0;6078897;"1";"8603";"0"
1022326588;1437406;0;"2012-09-03 14:23:24.312754";"2012-09-03 14:23:22";55.803402;37.520532;154;112;81.45;;;6079952;1;"Москва, Sokol District, Волоколамский тоннель";9;1.1;1;1;0;0;;1;6079952;"1";"9613";"0"
1022326605;1437406;0;"2012-09-03 14:23:54.314595";"2012-09-03 14:23:52";55.800362;37.531822;163;122;102.55;;;6080778;1;"Москва, Khoroshyovsky District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6080778;"1";"10400";"0"
1022326624;1437406;0;"2012-09-03 14:24:26.040898";"2012-09-03 14:24:23";55.795870;37.541967;158;130;84.56;;;6081825;1;"Москва, Khoroshyovsky District, Ленинградский проспект";10;1;1;1;0;0;;0;6081825;"1";"11210";"0"
1022326642;1437406;0;"2012-09-03 14:24:54.185475";"2012-09-03 14:24:52";55.792777;37.548782;149;128;67.78;;;6082403;1;"Москва, Khoroshyovsky District, Ленинградский проспект";9;1;1;1;0;0;;0;6082403;"1";"11760";"0"
1022326659;1437406;0;"2012-09-03 14:25:24.206353";"2012-09-03 14:25:22";55.789595;37.556127;159;126;65.34;;;6083017;1;"Ленинградский проспект, Begovoy District, Northern Administrative Okrug, Москва, Центральный федеральный округ, 117042, Российская Федерация";11;0.8;1;1;0;0;;0;6083017;"1";"12345";"0"
1022326678;1437406;0;"2012-09-03 14:25:55.652634";"2012-09-03 14:25:53";55.786457;37.563002;163;128;65.89;;;6083601;1;"Москва, Begovoy District, Ленинградский проспект";11;0.8;1;1;0;0;;0;6083601;"1";"12901";"0"
1022326691;1437406;0;"2012-09-03 14:26:26.311826";"2012-09-03 14:26:24";55.785197;37.566192;171;44;32.17;;;6083886;1;"Москва, Begovoy District, Ленинградский проспект";11;1;1;1;0;0;;0;6083886;"1";"13172";"0"
1022326704;1437406;0;"2012-09-03 14:26:56.52046";"2012-09-03 14:26:54";55.787462;37.562710;168;298;19.41;;;6084277;1;"Москва, Aeroport District, Ленинградский проспект";11;1;1;1;0;0;;0;6084277;"1";"13544";"0"
1022326718;1437406;0;"2012-09-03 14:27:26.221024";"2012-09-03 14:27:24";55.790215;37.556212;168;308;59.73;;;6084814;1;"Москва, Aeroport District, Ленинградский проспект";11;1;1;1;0;0;;0;6084814;"1";"14055";"0"
1022326733;1437406;0;"2012-09-03 14:27:56.237317";"2012-09-03 14:27:54";55.790932;37.555677;176;46;10.87;;;6084934;1;"Москва, Aeroport District, Театральная аллея";11;1;1;1;0;0;;0;6084934;"1";"14169";"0"
1022326750;1437406;0;"2012-09-03 14:28:27.355597";"2012-09-03 14:28:25";55.793097;37.558197;182;50;38.08;;;6085251;1;"Москва, Aeroport District, Милицейский переулок";10;1;1;1;0;0;;0;6085251;"1";"14471";"0"
1022326764;1437406;0;"2012-09-03 14:28:58.282363";"2012-09-03 14:28:56";55.794515;37.558947;221;8;20.58;;;6085466;1;"Москва, Aeroport District, Петровско-Разумовская аллея";10;1;1;1;0;0;;0;6085466;"1";"14676";"0"
1022326791;1437406;0;"2012-09-03 14:29:28.494366";"2012-09-03 14:29:26";55.795322;37.559672;214;0;0.00;;;6085578;1;"Москва, Aeroport District, Мирской переулок";10;1;1;1;0;0;;0;6085578;"1";"14783";"0"
1022326849;1437406;0;"2012-09-03 14:29:57.266766";"2012-09-03 14:29:55";55.795652;37.560525;208;58;16.67;;;6085647;1;"Москва, Aeroport District, Мирской переулок";10;1;1;1;0;0;;0;6085647;"1";"14849";"0"
1022326893;1437406;0;"2012-09-03 14:30:27.656845";"2012-09-03 14:30:25";55.796262;37.562002;218;58;8.95;;;6085769;1;"Москва, Мирской переулок";11;1;1;1;0;0;;0;6085769;"1";"14965";"0"
1022326912;1437406;0;"2012-09-03 14:30:58.452962";"2012-09-03 14:30:56";55.797182;37.564900;195;60;31.95;;;6085988;1;"Москва, Savyolovsky District, Мирской переулок";10;1;1;1;0;0;;0;6085988;"1";"15174";"0"
1022326927;1437406;0;"2012-09-03 14:31:28.457309";"2012-09-03 14:31:26";55.797442;37.568497;209;168;35.58;;;6086287;1;"Москва, Savyolovsky District, Петровско-Разумовский проезд";11;1;1;1;0;0;;0;6086287;"1";"15459";"0"
1022326941;1437406;0;"2012-09-03 14:31:57.431466";"2012-09-03 14:31:55";55.797317;37.571087;200;82;23.96;;;6086484;1;"Москва, Savyolovsky District, Писцовая улица";9;1.1;1;1;0;0;;0;6086484;"1";"15647";"0"
1022326959;1437406;0;"2012-09-03 14:32:28.951244";"2012-09-03 14:32:25";55.797457;37.571917;181;0;0.00;;;6086541;1;"Москва, Savyolovsky District, Писцовая улица";9;1.2;1;1;0;0;;0;6086541;"1";"15701";"0"
1022326972;1437406;0;"2012-09-03 14:32:58.362931";"2012-09-03 14:32:56";55.797530;37.572262;178;0;0.00;;;6086567;1;"Москва, Savyolovsky District, Писцовая улица";10;1;1;4;0;0;;0;6086567;"1";"15726";"0"
1022326986;1437406;0;"2012-09-03 14:33:28.51626";"2012-09-03 14:33:26";55.797530;37.572262;178;0;0.00;;;6086567;1;"Москва, Savyolovsky District, Писцовая улица";11;1;1;4;0;0;;0;6086567;"1";"15726";"0"
1022327001;1437406;0;"2012-09-03 14:33:57.158111";"2012-09-03 14:33:55";55.797472;37.572477;154;0;0.00;;;6086583;1;"Москва, Savyolovsky District, Писцовая улица";10;1;1;4;0;0;;0;6086583;"1";"15741";"0"
1022327018;1437406;0;"2012-09-03 14:34:28.223205";"2012-09-03 14:34:26";55.799107;37.572832;191;68;13.56;;;6086796;1;"Москва, Savyolovsky District, Полтавская улица";10;1;1;1;0;0;;0;6086796;"1";"15944";"0"
1022327037;1437406;0;"2012-09-03 14:34:59.249221";"2012-09-03 14:34:57";55.799802;37.574862;210;6;8.95;;;6086998;1;"Москва, Savyolovsky District, Башиловская улица";9;1.1;1;1;0;0;;0;6086998;"1";"16136";"0"
1022327065;1437406;0;"2012-09-03 14:35:28.508296";"2012-09-03 14:35:26";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";9;1.1;1;1;0;0;;0;6087005;"1";"16143";"0"
1022327077;1437406;0;"2012-09-03 14:35:48.391925";"2012-09-03 14:35:46";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";8;1.2;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327084;1437406;0;"2012-09-03 14:35:58.299208";"2012-09-03 14:35:56";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";8;1.2;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327099;1437406;0;"2012-09-03 14:36:28.431562";"2012-09-03 14:36:26";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";9;1.1;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327118;1437406;0;"2012-09-03 14:36:59.304039";"2012-09-03 14:36:57";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";10;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327139;1437406;0;"2012-09-03 14:37:29.238114";"2012-09-03 14:37:27";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";9;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327155;1437406;0;"2012-09-03 14:37:59.1797";"2012-09-03 14:37:57";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";11;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327181;1437406;0;"2012-09-03 14:38:29.325571";"2012-09-03 14:38:27";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";11;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327204;1437406;0;"2012-09-03 14:38:59.470378";"2012-09-03 14:38:57";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";11;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327224;1437406;0;"2012-09-03 14:39:30.198241";"2012-09-03 14:39:28";55.799867;37.574842;213;0;0.00;;;6087005;1;"Москва, Savyolovsky District, Башиловская улица";10;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022327243;1437406;0;"2012-09-03 14:40:00.334204";"2012-09-03 14:39:58";55.799867;37.574842;213;0;0.00;;;6087005;0;"Москва, Savyolovsky District, Башиловская улица";9;1;1;4;0;0;;0;6087005;"0";"16143";"0"
1022328078;1437406;0;"2012-09-03 15:00:23.424061";"2012-09-03 15:00:19";55.799872;37.574577;250;0;0.00;;;6087005;0;"Москва, 4-й Вятский пер., 23";11;0.8;1;4;0;0;;0;6087005;"0";"16143";"0"
1022328080;1437406;0;"2012-09-03 15:00:26.369745";"2012-09-03 15:00:24";55.799872;37.574577;250;0;0.00;;;6087023;0;"Москва, 4-й Вятский пер., 23";11;0.8;1;4;0;0;;0;6087023;"1";"16160";"0"
1022328084;1437406;0;"2012-09-03 15:00:29.372701";"2012-09-03 15:00:27";55.799872;37.574577;250;0;0.00;;;6087023;0;"Москва, 4-й Вятский пер., 23";11;0.8;1;4;0;0;;0;6087023;"1";"16160";"0"
1022328279;1437406;0;"2012-09-03 15:06:12.300891";"2012-09-03 15:06:08";55.797720;37.573060;189;352;20.04;;;6089012;1;"Москва, Полтавская ул., 18";10;0.8;1;1;0;0;;0;6089012;"1";"18054";"0"
1022328298;1437406;0;"2012-09-03 15:06:40.064807";"2012-09-03 15:06:38";55.799975;37.572442;208;0;0.00;;;6089288;1;"Москва, Полтавская ул., 47";10;0.8;1;1;0;0;;0;6089288;"1";"18317";"0"
1022328314;1437406;0;"2012-09-03 15:07:10.089651";"2012-09-03 15:07:08";55.797987;37.572885;215;172;27.17;;;6089526;1;"Москва, Полтавская ул., 45";11;0.8;1;1;0;0;;0;6089526;"1";"18544";"0"
1022328338;1437406;0;"2012-09-03 15:07:39.900516";"2012-09-03 15:07:38";55.796605;37.573232;191;178;18.33;;;6089690;1;"Москва, Полтавская ул., 39";11;0.8;1;1;0;0;;0;6089690;"1";"18700";"0"
1022328362;1437406;0;"2012-09-03 15:08:10.939261";"2012-09-03 15:08:09";55.794677;37.573557;199;170;25.15;;;6089918;1;"Москва, Полтавская ул., 3";11;0.8;1;1;0;0;;0;6089918;"1";"18917";"0"
1022328389;1437406;0;"2012-09-03 15:08:42.71593";"2012-09-03 15:08:40";55.792152;37.574015;187;174;29.76;;;6090216;1;"Москва, Полтавская ул., 2";10;0.8;1;1;0;0;;0;6090216;"1";"19201";"0"
1022328407;1437406;0;"2012-09-03 15:09:13.635259";"2012-09-03 15:09:10";55.791392;37.570092;182;146;25.67;;;6090527;1;"Москва, ул. Нижняя Масловка, 19";11;0.8;1;1;0;0;;0;6090527;"1";"19497";"0"
1022328431;1437406;0;"2012-09-03 15:09:40.842646";"2012-09-03 15:09:39";55.791672;37.579180;181;84;75.39;;;6091131;1;"Москва, Петровско-Разумовская ал.";11;0.8;1;1;0;0;;0;6091131;"1";"20072";"0"
1022328453;1437406;0;"2012-09-03 15:10:15.653047";"2012-09-03 15:10:10";55.792107;37.588102;193;88;60.99;;;6091722;1;"Москва, Новослободская ул., 64";11;0.8;1;1;0;0;;0;6091722;"1";"20635";"0"
1022328461;1437406;0;"2012-09-03 15:10:42.102974";"2012-09-03 15:10:40";55.792182;37.596552;182;80;67.84;;;6092280;1;"Москва, ул. Сущевский Вал, 15";10;0.8;1;1;0;0;;0;6092280;"1";"21166";"0"
