Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories

Waypoint	Александрийский столб		User Waypoint	N59 56.336 E30 18.937	15 m				Symbol & Name	Unknown	Waypoint
Waypoint	Гостиница в Репино		User Waypoint	N60 09.782 E29 51.325	-11 m				Symbol & Name	Unknown	Waypoint

Header	Position	Time	Altitude	Depth	Temperature	Leg Length	Leg Time	Leg Speed	Leg Course	Satellites

Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:34 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:46 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:50 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:18:54 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:19:59 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:06 	0 m			0 m	0:00:10	2 kph	235° true	1	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:10 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:15 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:20 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:25 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.370 E37 39.755	18/04/2012 15:20:35 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 45.092 E37 58.090	18/04/2012 15:21:05 	152 m			0 m	0:00:10	2 kph	235° true	6	1.7
Trackpoint	N55 45.101 E37 58.690	18/04/2012 15:21:36 	143 m			0 m	0:00:10	2 kph	235° true	7	1.0
Trackpoint	N55 45.115 E37 59.364	18/04/2012 15:22:07 	154 m			0 m	0:00:10	2 kph	235° true	6	1.6
Trackpoint	N55 45.116 E37 59.857	18/04/2012 15:22:37 	151 m			0 m	0:00:10	2 kph	235° true	7	1.6
Trackpoint	N55 45.136 E38 00.104	18/04/2012 15:23:08 	189 m			0 m	0:00:10	2 kph	235° true	7	1.6
Trackpoint	N55 45.133 E38 00.230	18/04/2012 15:23:37 	172 m			0 m	0:00:10	2 kph	235° true	8	1.1
Trackpoint	N55 45.135 E38 00.376	18/04/2012 15:24:08 	170 m			0 m	0:00:10	2 kph	235° true	8	1.3
Trackpoint	N55 45.152 E38 00.483	18/04/2012 15:24:39 	239 m			0 m	0:00:10	2 kph	235° true	9	1.0
Trackpoint	N55 45.136 E38 00.496	18/04/2012 15:25:09 	169 m			0 m	0:00:10	2 kph	235° true	11	0.8
Trackpoint	N55 45.102 E38 00.454	18/04/2012 15:25:40 	148 m			0 m	0:00:10	2 kph	235° true	11	0.8
Trackpoint	N55 45.107 E38 00.457	18/04/2012 15:26:09 	181 m			0 m	0:00:10	2 kph	235° true	9	1.0
Trackpoint	N55 45.092 E38 00.437	18/04/2012 15:26:40 	200 m			0 m	0:00:10	2 kph	235° true	7	1.0
Trackpoint	N55 45.101 E38 00.443	18/04/2012 15:27:11 	217 m			0 m	0:00:10	2 kph	235° true	10	0.9
Trackpoint	N55 45.103 E38 00.442	18/04/2012 15:27:41 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.105 E38 00.437	18/04/2012 15:28:11 	166 m			0 m	0:00:10	2 kph	235° true	11	0.8
Trackpoint	N55 45.092 E38 00.438	18/04/2012 15:28:41 	227 m			0 m	0:00:10	2 kph	235° true	7	1.3
Trackpoint	N55 45.096 E38 00.439	18/04/2012 15:29:12 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.096 E38 00.439	18/04/2012 15:29:42 	0 m			0 m	0:00:10	2 kph	235° true	3	0.0
Trackpoint	N55 45.091 E38 00.400	18/04/2012 15:30:11 	219 m			0 m	0:00:10	2 kph	235° true	6	1.4
Trackpoint	N55 45.092 E38 00.388	18/04/2012 15:30:41 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.092 E38 00.388	18/04/2012 15:31:12 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 45.106 E38 00.018	18/04/2012 15:31:42 	244 m			0 m	0:00:10	2 kph	235° true	3	2.0
Trackpoint	N55 45.095 E37 59.672	18/04/2012 15:32:13 	212 m			0 m	0:00:10	2 kph	235° true	4	1.8
Trackpoint	N55 45.094 E37 59.648	18/04/2012 15:32:43 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.094 E37 59.648	18/04/2012 15:33:13 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 45.004 E37 59.575	18/04/2012 15:33:43 	250 m			0 m	0:00:10	2 kph	235° true	7	1.1
Trackpoint	N55 44.979 E37 59.570	18/04/2012 15:34:14 	147 m			0 m	0:00:10	2 kph	235° true	9	1.0
Trackpoint	N55 44.932 E37 59.550	18/04/2012 15:34:44 	156 m			0 m	0:00:10	2 kph	235° true	7	1.3
Trackpoint	N55 44.889 E37 59.533	18/04/2012 15:35:14 	152 m			0 m	0:00:10	2 kph	235° true	10	0.8
Trackpoint	N55 44.859 E37 59.511	18/04/2012 15:35:43 	155 m			0 m	0:00:10	2 kph	235° true	10	0.8
Trackpoint	N55 44.834 E37 59.488	18/04/2012 15:36:14 	130 m			0 m	0:00:10	2 kph	235° true	10	0.8
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:36:44 	446 m			0 m	0:00:10	2 kph	235° true	8	1.2
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:37:15 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:37:44 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:38:13 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:38:44 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:39:14 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.800 E37 59.450	18/04/2012 15:40:44 	0 m			0 m	0:00:10	2 kph	235° true	0	0.0
Trackpoint	N55 44.935 E37 59.493	18/04/2012 15:41:13 	99 m			0 m	0:00:10	2 kph	235° true	8	1.1
Trackpoint	N55 44.878 E37 59.455	18/04/2012 15:41:43 	460 m			0 m	0:00:10	2 kph	235° true	10	0.8
Trackpoint	N55 44.849 E37 59.529	18/04/2012 15:42:13 	359 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.881 E37 59.464	18/04/2012 15:42:43 	237 m			0 m	0:00:10	2 kph	235° true	8	0.9
Trackpoint	N55 44.880 E37 59.469	18/04/2012 15:52:45 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.967 E37 59.456	18/04/2012 16:02:46 	459 m			0 m	0:00:10	2 kph	235° true	7	1.2
Trackpoint	N55 44.907 E37 59.437	18/04/2012 16:12:46 	362 m			0 m	0:00:10	2 kph	235° true	8	1.2
Trackpoint	N55 44.819 E37 59.447	18/04/2012 16:32:47 	130 m			0 m	0:00:10	2 kph	235° true	5	1.8
Trackpoint	N55 44.809 E37 59.449	18/04/2012 16:32:51 	105 m			0 m	0:00:10	2 kph	235° true	6	1.6
Trackpoint	N55 44.814 E37 59.397	18/04/2012 16:52:45 	180 m			0 m	0:00:10	2 kph	235° true	4	2.6
Trackpoint	N55 44.818 E37 59.442	18/04/2012 16:52:50 	159 m			0 m	0:00:10	2 kph	235° true	4	2.5
Trackpoint	N55 44.824 E37 59.445	18/04/2012 17:02:51 	176 m			0 m	0:00:10	2 kph	235° true	5	1.5
Trackpoint	N55 44.821 E37 59.453	18/04/2012 17:22:47 	164 m			0 m	0:00:10	2 kph	235° true	6	1.2
Trackpoint	N55 44.863 E37 59.571	18/04/2012 17:22:51 	179 m			0 m	0:00:10	2 kph	235° true	6	1.0
Trackpoint	N55 44.914 E37 59.458	18/04/2012 17:42:46 	335 m			0 m	0:00:10	2 kph	235° true	7	1.1
Trackpoint	N55 44.841 E37 59.460	18/04/2012 17:42:51 	156 m			0 m	0:00:10	2 kph	235° true	6	1.7
Trackpoint	N55 44.849 E37 59.459	18/04/2012 17:52:46 	196 m			0 m	0:00:10	2 kph	235° true	5	2.1
Trackpoint	N55 44.841 E37 59.463	18/04/2012 18:12:46 	218 m			0 m	0:00:10	2 kph	235° true	7	1.2
Trackpoint	N55 44.814 E37 59.453	18/04/2012 18:12:51 	146 m			0 m	0:00:10	2 kph	235° true	5	1.4
Trackpoint	N55 44.822 E37 59.459	18/04/2012 18:42:46 	149 m			0 m	0:00:10	2 kph	235° true	6	1.1
Trackpoint	N55 44.911 E37 59.467	18/04/2012 18:42:51 	471 m			0 m	0:00:10	2 kph	235° true	5	1.8
Trackpoint	N55 45.056 E37 59.524	18/04/2012 18:42:58 	1218 m			0 m	0:00:10	2 kph	235° true	9	0.8
Trackpoint	N55 44.833 E37 59.455	18/04/2012 19:02:46 	178 m			0 m	0:00:10	2 kph	235° true	6	1.0
Trackpoint	N55 44.829 E37 59.466	18/04/2012 19:02:51 	150 m			0 m	0:00:10	2 kph	235° true	7	0.9
Trackpoint	N55 44.838 E37 59.458	18/04/2012 19:12:48 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.871 E37 59.439	18/04/2012 19:22:45 	303 m			0 m	0:00:10	2 kph	235° true	5	1.0
Trackpoint	N55 44.842 E37 59.461	18/04/2012 19:52:45 	175 m			0 m	0:00:10	2 kph	235° true	5	1.2
Trackpoint	N55 44.873 E37 59.440	18/04/2012 19:52:50 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 45.115 E37 59.610	18/04/2012 19:52:56 	0 m			0 m	0:00:10	2 kph	235° true	8	0.9
Trackpoint	N55 44.809 E37 59.448	18/04/2012 20:02:47 	166 m			0 m	0:00:10	2 kph	235° true	4	2.7
Trackpoint	N55 44.834 E37 59.459	18/04/2012 20:22:52 	190 m			0 m	0:00:10	2 kph	235° true	5	2.1
Trackpoint	N55 44.831 E37 59.452	18/04/2012 20:22:57 	191 m			0 m	0:00:10	2 kph	235° true	4	2.9
Trackpoint	N55 44.844 E37 59.459	18/04/2012 20:42:46 	0 m			0 m	0:00:10	2 kph	235° true	8	0.0
Trackpoint	N55 44.836 E37 59.450	18/04/2012 20:42:51 	196 m			0 m	0:00:10	2 kph	235° true	6	1.9
Trackpoint	N55 44.823 E37 59.454	18/04/2012 20:52:46 	164 m			0 m	0:00:10	2 kph	235° true	6	1.4
Trackpoint	N55 44.881 E37 59.446	18/04/2012 21:12:46 	299 m			0 m	0:00:10	2 kph	235° true	7	1.7
Trackpoint	N55 44.833 E37 59.455	18/04/2012 21:12:50 	173 m			0 m	0:00:10	2 kph	235° true	7	1.2
Trackpoint	N55 44.851 E37 59.457	18/04/2012 21:22:46 	220 m			0 m	0:00:10	2 kph	235° true	8	1.1
Trackpoint	N55 44.789 E37 59.459	18/04/2012 21:32:48 	63 m			0 m	0:00:10	2 kph	235° true	8	1.0
Trackpoint	N55 44.809 E37 59.453	18/04/2012 21:42:46 	126 m			0 m	0:00:10	2 kph	235° true	6	1.6
Trackpoint	N55 44.818 E37 59.456	18/04/2012 22:02:47 	131 m			0 m	0:00:10	2 kph	235° true	7	1.0
Trackpoint	N55 44.848 E37 59.466	18/04/2012 22:02:52 	254 m			0 m	0:00:10	2 kph	235° true	7	1.2
Trackpoint	N55 44.822 E37 59.457	18/04/2012 22:12:47 	156 m			0 m	0:00:10	2 kph	235° true	8	1.1
Trackpoint	N55 44.830 E37 59.453	18/04/2012 22:22:48 	175 m			0 m	0:00:10	2 kph	235° true	5	2.1
Trackpoint	N55 44.839 E37 59.461	18/04/2012 22:32:48 	168 m			0 m	0:00:10	2 kph	235° true	5	3.8
Trackpoint	N55 44.932 E37 59.457	18/04/2012 22:42:51 	380 m			0 m	0:00:10	2 kph	235° true	4	2.2
Trackpoint	N55 44.903 E37 59.458	18/04/2012 23:02:48 	0 m			0 m	0:00:10	2 kph	235° true	2	0.0
Trackpoint	N55 44.894 E37 59.453	18/04/2012 23:02:52 	286 m			0 m	0:00:10	2 kph	235° true	4	1.9
Trackpoint	N55 44.849 E37 59.439	18/04/2012 23:12:48 	73 m			0 m	0:00:10	2 kph	235° true	6	1.5
Trackpoint	N55 44.833 E37 59.459	18/04/2012 23:42:48 	171 m			0 m	0:00:10	2 kph	235° true	6	1.0
Trackpoint	N55 44.839 E37 59.448	18/04/2012 23:42:53 	135 m			0 m	0:00:10	2 kph	235° true	6	1.4
Trackpoint	N55 44.830 E37 59.464	18/04/2012 23:43:01 	132 m			0 m	0:00:10	2 kph	235° true	7	1.1
